time_utc,cams_total_aerosol_optical_depth_at_469nm,cams_total_aerosol_optical_depth_at_550nm,cams_total_aerosol_optical_depth_at_670nm,cams_total_aerosol_optical_depth_at_865nm,cams_gems_total_column_ozone,cams_total_cloud_cover,source
2011-04-28 21:00:00+00:00,0.27157944,0.21638088,0.15996805,0.104475975,0.0062799808,0.0040693283,cams_eac4
2011-04-29 00:00:00+00:00,0.22104035,0.1764278,0.1307984,0.08594509,0.0063116495,0.09921646,cams_eac4
2011-04-29 03:00:00+00:00,0.15972257,0.12796643,0.095420875,0.06328924,0.006379692,0.07285118,cams_eac4
2011-04-29 06:00:00+00:00,0.104025155,0.08338684,0.062238235,0.041249298,0.0063457587,0.010951042,cams_eac4
2011-04-29 09:00:00+00:00,0.08793307,0.070547424,0.052713133,0.034892224,0.006328346,0.0,cams_eac4
2011-04-29 12:00:00+00:00,0.20868179,0.1673137,0.12490621,0.08255212,0.006351721,0.0,cams_eac4
2011-04-29 15:00:00+00:00,0.20388937,0.16356502,0.122078374,0.08055572,0.0064719543,0.005645752,cams_eac4
2011-04-29 18:00:00+00:00,0.22491634,0.18020688,0.13423067,0.0883352,0.006524448,0.0,cams_eac4
2011-04-29 21:00:00+00:00,0.21072085,0.16838354,0.12497722,0.08190386,0.0065531237,0.0,cams_eac4
2011-04-30 00:00:00+00:00,0.15618399,0.12445626,0.09186679,0.059631143,0.006635266,0.0,cams_eac4
2011-04-30 03:00:00+00:00,0.13321388,0.10579394,0.07783635,0.05038452,0.0066449787,0.0,cams_eac4
2011-04-30 06:00:00+00:00,0.121701956,0.09683484,0.07142,0.046382513,0.006656769,0.0,cams_eac4
2011-04-30 09:00:00+00:00,0.14258775,0.113832474,0.084422246,0.055299792,0.006790865,0.0,cams_eac4
2011-04-30 12:00:00+00:00,0.28014755,0.22438711,0.16735351,0.11071241,0.0068922685,0.0,cams_eac4
2011-04-30 15:00:00+00:00,0.25983948,0.20823263,0.15537262,0.10281637,0.0069411607,0.0,cams_eac4
2011-04-30 18:00:00+00:00,0.21063656,0.16900027,0.1263816,0.08413787,0.0070422986,0.0,cams_eac4
2011-04-30 21:00:00+00:00,0.1574912,0.12678586,0.0953457,0.0642174,0.007059058,0.0,cams_eac4
2011-05-01 00:00:00+00:00,0.114772886,0.0924999,0.069651805,0.047067173,0.0071093715,0.0,cams_eac4
2011-05-01 03:00:00+00:00,0.104041815,0.08396052,0.06334274,0.042946838,0.0070316824,0.0,cams_eac4
2011-05-01 06:00:00+00:00,0.0963036,0.07787221,0.058942135,0.040153623,0.006993432,0.0,cams_eac4
2011-05-01 09:00:00+00:00,0.09101316,0.07369204,0.05589488,0.0381611,0.007034814,0.0,cams_eac4
2011-05-01 12:00:00+00:00,0.06571485,0.053067636,0.040090553,0.027130902,0.0070051993,0.005310774,cams_eac4
2011-05-01 15:00:00+00:00,0.049377184,0.039818026,0.030002318,0.02020187,0.006935081,0.005310774,cams_eac4
2011-05-01 18:00:00+00:00,0.041357856,0.033299282,0.025035584,0.016825983,0.006759545,0.0,cams_eac4
2011-05-01 21:00:00+00:00,0.06307366,0.050470352,0.037564572,0.02479357,0.006653806,0.0,cams_eac4
2011-05-02 00:00:00+00:00,0.069057636,0.054821324,0.04024945,0.025934057,0.006721468,0.0,cams_eac4
2011-05-02 03:00:00+00:00,0.08420853,0.06685132,0.049100026,0.031655543,0.0066605755,0.0,cams_eac4
2011-05-02 06:00:00+00:00,0.096374825,0.076805085,0.05677361,0.03698074,0.0065402603,0.0,cams_eac4
2011-05-02 09:00:00+00:00,0.11461963,0.091665536,0.068149194,0.044788368,0.006482227,0.0,cams_eac4
2011-05-02 12:00:00+00:00,0.043831497,0.035089724,0.026122468,0.01717404,0.0064902636,0.0,cams_eac4
2011-05-02 15:00:00+00:00,0.059251204,0.04740314,0.035252705,0.023152051,0.0064940085,0.0,cams_eac4
2011-05-02 18:00:00+00:00,0.075677305,0.060428217,0.044818994,0.029373607,0.0064907875,0.0,cams_eac4
2011-05-02 21:00:00+00:00,0.10660857,0.08491883,0.06271021,0.040849406,0.0065079355,0.0,cams_eac4
2011-05-03 00:00:00+00:00,0.13824172,0.10983017,0.08074676,0.05224742,0.0065270714,0.0,cams_eac4
2011-05-03 03:00:00+00:00,0.13773556,0.109463766,0.0805381,0.05221165,0.006506804,0.0093717575,cams_eac4
2011-05-03 06:00:00+00:00,0.12904508,0.10281706,0.075978555,0.04961256,0.0064706556,0.0040694475,cams_eac4
2011-05-03 09:00:00+00:00,0.13039607,0.10404667,0.07707398,0.050482273,0.0064393966,0.0,cams_eac4
2011-05-03 12:00:00+00:00,0.17468071,0.1393033,0.103090964,0.06733431,0.0064003714,0.0012452602,cams_eac4
2011-05-03 15:00:00+00:00,0.17784958,0.14190869,0.10511841,0.068765014,0.0064466125,0.0,cams_eac4
2011-05-03 18:00:00+00:00,0.18402685,0.1467036,0.10852192,0.070856944,0.0064792926,0.0,cams_eac4
2011-05-03 21:00:00+00:00,0.18271671,0.14542377,0.107251786,0.06967077,0.006511464,0.0,cams_eac4
2011-05-04 00:00:00+00:00,0.1870192,0.1486709,0.10942966,0.07086067,0.0065336227,0.0040694475,cams_eac4
2011-05-04 03:00:00+00:00,0.16753536,0.13326198,0.09821314,0.06378685,0.0065106773,0.0062184334,cams_eac4
2011-05-04 06:00:00+00:00,0.15114538,0.120585576,0.08933857,0.058633648,0.006491917,0.0040694475,cams_eac4
2011-05-04 09:00:00+00:00,0.15050472,0.12035811,0.089519374,0.059190284,0.006462117,0.0,cams_eac4
2011-05-04 12:00:00+00:00,0.17005038,0.13637564,0.101966575,0.06819031,0.00647057,0.006885171,cams_eac4
2011-05-04 15:00:00+00:00,0.18721098,0.14978117,0.11152327,0.07396848,0.006496173,0.011288404,cams_eac4
2011-05-04 18:00:00+00:00,0.19955926,0.15934527,0.11828923,0.07809441,0.006513575,0.0,cams_eac4
2011-05-04 21:00:00+00:00,0.21589479,0.17216808,0.12753229,0.083897844,0.0065158266,0.0037317276,cams_eac4
2011-05-05 00:00:00+00:00,0.22557077,0.17987484,0.13319996,0.087647155,0.006577649,0.22945023,cams_eac4
2011-05-05 03:00:00+00:00,0.24323753,0.1942268,0.14401816,0.09484987,0.0065864767,0.006885171,cams_eac4
2011-05-05 06:00:00+00:00,0.2647668,0.21177155,0.15734154,0.103821024,0.006594504,0.0,cams_eac4
2011-05-05 09:00:00+00:00,0.28149977,0.22523035,0.16743128,0.11052937,0.00659309,0.0,cams_eac4
2011-05-05 12:00:00+00:00,0.20467581,0.1643995,0.12294616,0.081919566,0.0065897694,0.28809085,cams_eac4
2011-05-05 15:00:00+00:00,0.22463237,0.1799237,0.13396312,0.088591546,0.0065639243,0.022239208,cams_eac4
2011-05-05 18:00:00+00:00,0.24844241,0.19814898,0.14653996,0.09586343,0.006530413,0.0056399107,cams_eac4
2011-05-05 21:00:00+00:00,0.25729638,0.20507245,0.15135482,0.09862751,0.006515048,0.0024871826,cams_eac4
2011-05-06 00:00:00+00:00,0.24621435,0.19668907,0.14559665,0.095307276,0.006520705,0.0074653625,cams_eac4
2011-05-06 03:00:00+00:00,0.25966138,0.20772798,0.1539478,0.10077913,0.006540937,0.007463455,cams_eac4
2011-05-06 06:00:00+00:00,0.30612338,0.24581198,0.18280488,0.11980076,0.006505104,0.0,cams_eac4
2011-05-06 09:00:00+00:00,0.40306857,0.32667664,0.2454611,0.16233459,0.006493966,0.5815859,cams_eac4
2011-05-06 12:00:00+00:00,0.37833372,0.30688775,0.23103304,0.15340945,0.0064572883,0.6243061,cams_eac4
2011-05-06 15:00:00+00:00,0.4788447,0.39042455,0.2953992,0.1968843,0.0064827874,0.595936,cams_eac4
2011-05-06 18:00:00+00:00,0.44161123,0.35419253,0.26274693,0.17120355,0.0065242876,0.119942725,cams_eac4
2011-05-06 21:00:00+00:00,0.3929757,0.31402475,0.23209848,0.1510024,0.0065452517,0.05609003,cams_eac4
2011-05-07 00:00:00+00:00,0.27723283,0.22197653,0.16470958,0.10821183,0.0065784864,0.15630484,cams_eac4
2011-05-07 03:00:00+00:00,0.293131,0.23608938,0.17650083,0.11715239,0.006556307,0.1247406,cams_eac4
2011-05-07 06:00:00+00:00,0.32734945,0.26632798,0.20150654,0.13552618,0.006540301,0.15576935,cams_eac4
2011-05-07 09:00:00+00:00,0.33341822,0.2732532,0.20871082,0.14204714,0.006505779,0.24641837,cams_eac4
2011-05-07 12:00:00+00:00,0.42174506,0.34372473,0.2618667,0.17941406,0.0065134494,0.90416706,cams_eac4
2011-05-07 15:00:00+00:00,0.46624273,0.38222933,0.29294547,0.20170029,0.0065239854,0.7517079,cams_eac4
2011-05-07 18:00:00+00:00,0.49227116,0.40306506,0.30835015,0.21195243,0.0065162927,0.69047505,cams_eac4
2011-05-07 21:00:00+00:00,0.44851488,0.3657118,0.2788266,0.19194895,0.006527194,0.03685093,cams_eac4
2011-05-08 00:00:00+00:00,0.5559318,0.45831972,0.3539281,0.2470634,0.006571019,0.7649527,cams_eac4
2011-05-08 03:00:00+00:00,0.5814413,0.4812456,0.37335497,0.26177806,0.0065847836,0.8753798,cams_eac4
2011-05-08 06:00:00+00:00,0.53247446,0.44076112,0.34230393,0.24044815,0.0066155116,0.9719604,cams_eac4
2011-05-08 09:00:00+00:00,0.42717323,0.35295406,0.27373454,0.19189878,0.006601055,0.88999367,cams_eac4
2011-05-08 12:00:00+00:00,0.28157786,0.23305625,0.18231878,0.13107896,0.0065179244,0.7074265,cams_eac4
2011-05-08 15:00:00+00:00,0.34885603,0.28790334,0.22466692,0.16131446,0.0065534497,0.9141358,cams_eac4
2011-05-08 18:00:00+00:00,0.31084448,0.25665927,0.19968256,0.141663,0.0065992437,0.75816226,cams_eac4
2011-05-08 21:00:00+00:00,0.25362852,0.20967117,0.16271818,0.11425537,0.0066440436,0.5119171,cams_eac4
2011-05-09 00:00:00+00:00,0.33854553,0.2796795,0.21702285,0.15241328,0.0069630467,0.4800133,cams_eac4
2011-05-09 03:00:00+00:00,0.2673642,0.21946545,0.16946723,0.11893121,0.0070454236,0.20936814,cams_eac4
2011-05-09 06:00:00+00:00,0.2147206,0.17621177,0.13617253,0.09569142,0.0073222555,0.05283378,cams_eac4
2011-05-09 09:00:00+00:00,0.18957534,0.15599385,0.120999254,0.08538948,0.007434628,0.07837653,cams_eac4
2011-05-09 12:00:00+00:00,0.3291617,0.27327293,0.21436101,0.15337299,0.007288614,0.7009684,cams_eac4
2011-05-09 15:00:00+00:00,0.28131428,0.23204386,0.18016621,0.12665358,0.007108224,0.6004532,cams_eac4
2011-05-09 18:00:00+00:00,0.29241163,0.24017473,0.18499142,0.12812927,0.0070550656,0.53806645,cams_eac4
2011-05-09 21:00:00+00:00,0.2791062,0.22882757,0.17569506,0.12111215,0.007113027,0.6557312,cams_eac4
2011-05-10 00:00:00+00:00,0.2334749,0.19248515,0.1485416,0.102704525,0.0071861474,0.7797002,cams_eac4
2011-05-10 03:00:00+00:00,0.20700055,0.16918744,0.12931205,0.08845571,0.007328745,0.54092866,cams_eac4
2011-05-10 06:00:00+00:00,0.19187269,0.15635657,0.119196065,0.08139119,0.007508638,0.2617544,cams_eac4
2011-05-10 09:00:00+00:00,0.19001332,0.15451649,0.11762524,0.08030115,0.007691691,0.03227997,cams_eac4
2011-05-10 12:00:00+00:00,0.12224138,0.0994772,0.076009355,0.05243153,0.0075605456,0.139328,cams_eac4
2011-05-10 15:00:00+00:00,0.08738133,0.07078853,0.0536816,0.036513012,0.007382236,0.0059432983,cams_eac4
2011-05-10 18:00:00+00:00,0.09028222,0.072595455,0.054213874,0.03577725,0.0072663953,0.0012452602,cams_eac4
2011-05-10 21:00:00+00:00,0.10731222,0.0859081,0.063560635,0.041195318,0.007187895,0.0,cams_eac4
2011-05-11 00:00:00+00:00,0.16069993,0.12872215,0.09531775,0.06193725,0.007042055,0.040859595,cams_eac4
2011-05-11 03:00:00+00:00,0.18268612,0.14641231,0.1085846,0.07078838,0.0069257137,0.0,cams_eac4
2011-05-11 06:00:00+00:00,0.18874694,0.15190862,0.11340059,0.074667096,0.0067930464,0.035102844,cams_eac4
2011-05-11 09:00:00+00:00,0.19343486,0.1566725,0.11803933,0.07871403,0.0066811168,0.10111121,cams_eac4
2011-05-11 12:00:00+00:00,0.55294037,0.45104942,0.3422743,0.22952387,0.006595707,0.54689175,cams_eac4
2011-05-11 15:00:00+00:00,0.63412714,0.518062,0.39331773,0.2632472,0.0065608947,0.62777585,cams_eac4
2011-05-11 18:00:00+00:00,0.70068806,0.57248616,0.4341125,0.28960058,0.006613384,0.73682344,cams_eac4
2011-05-11 21:00:00+00:00,0.50611424,0.40618664,0.30149493,0.19611263,0.0066598514,0.026267052,cams_eac4
2011-05-12 00:00:00+00:00,0.25172403,0.20183015,0.14963935,0.09719897,0.00667959,0.4480949,cams_eac4
2011-05-12 03:00:00+00:00,0.2358443,0.18923615,0.14041825,0.091292545,0.0066894726,0.32086945,cams_eac4
2011-05-12 06:00:00+00:00,0.21193628,0.16984035,0.12595303,0.08193751,0.006676616,0.25830078,cams_eac4
2011-05-12 09:00:00+00:00,0.22309214,0.18015827,0.13491184,0.088802785,0.0066386163,0.19493103,cams_eac4
2011-05-12 12:00:00+00:00,0.10714342,0.08716785,0.06592308,0.043957006,0.0066057537,0.91499245,cams_eac4
2011-05-12 15:00:00+00:00,0.13599809,0.10972477,0.081984565,0.053661097,0.0066149444,0.5701323,cams_eac4
2011-05-12 18:00:00+00:00,0.15078555,0.12019019,0.08831078,0.056455906,0.0065582218,0.118284225,cams_eac4
2011-05-12 21:00:00+00:00,0.14487511,0.11506665,0.084109016,0.053382948,0.0065118093,0.0,cams_eac4
2011-05-13 00:00:00+00:00,0.1409784,0.11244151,0.08258622,0.052745134,0.0065338663,0.45870638,cams_eac4
2011-05-13 03:00:00+00:00,0.115960926,0.09232168,0.067756414,0.04333548,0.006483397,0.0,cams_eac4
2011-05-13 06:00:00+00:00,0.12172033,0.09709544,0.071533,0.046051264,0.006426207,0.0,cams_eac4
2011-05-13 09:00:00+00:00,0.16265345,0.13108145,0.09786917,0.064079,0.00644109,0.033735275,cams_eac4
2011-05-13 12:00:00+00:00,0.4702625,0.38391238,0.29094273,0.193986,0.006494438,0.8345119,cams_eac4
2011-05-13 15:00:00+00:00,0.56868756,0.46340472,0.35010356,0.232289,0.0066132527,0.79165447,cams_eac4
2011-05-13 18:00:00+00:00,0.5411862,0.4356435,0.32417476,0.21113111,0.0067070485,0.8415276,cams_eac4
2011-05-13 21:00:00+00:00,0.4884442,0.39239743,0.29145432,0.18981317,0.006752877,0.86140555,cams_eac4
2011-05-14 00:00:00+00:00,0.40983975,0.3289994,0.24443498,0.15968598,0.0067671933,0.1328187,cams_eac4
2011-05-14 03:00:00+00:00,0.53585935,0.4343609,0.32621402,0.21559654,0.006703891,0.1125342,cams_eac4
2011-05-14 06:00:00+00:00,0.6131393,0.50349,0.38417163,0.25893098,0.0067605763,0.5872463,cams_eac4
2011-05-14 09:00:00+00:00,0.5532361,0.45466447,0.347776,0.23582679,0.0066892616,0.89328915,cams_eac4
2011-05-14 12:00:00+00:00,0.46680585,0.3791195,0.28677556,0.19318804,0.006617356,0.8645381,cams_eac4
2011-05-14 15:00:00+00:00,0.53069746,0.43664432,0.3350662,0.22903164,0.006689414,0.9370406,cams_eac4
2011-05-14 18:00:00+00:00,0.5037575,0.41406363,0.3170361,0.21558005,0.0067715817,0.93992054,cams_eac4
2011-05-14 21:00:00+00:00,0.4653163,0.38215286,0.29212362,0.19807234,0.0067797354,0.8036923,cams_eac4
2011-05-15 00:00:00+00:00,0.3899787,0.32146674,0.24684525,0.16846713,0.006714402,0.78341174,cams_eac4
2011-05-15 03:00:00+00:00,0.35980654,0.29692405,0.22859402,0.1568084,0.0066278134,0.67528033,cams_eac4
2011-05-15 06:00:00+00:00,0.34158027,0.28290355,0.21903081,0.15151271,0.006658055,0.60846317,cams_eac4
2011-05-15 09:00:00+00:00,0.27073908,0.2240164,0.17356727,0.1203922,0.0066872407,0.6749788,cams_eac4
2011-05-15 12:00:00+00:00,0.44432634,0.37061062,0.29042256,0.20491621,0.0066189873,0.8109276,cams_eac4
2011-05-15 15:00:00+00:00,0.23306286,0.19511597,0.15439612,0.111408204,0.00671631,0.75343156,cams_eac4
2011-05-15 18:00:00+00:00,0.13147992,0.1101201,0.08759321,0.06428152,0.0067978427,0.5195648,cams_eac4
2011-05-15 21:00:00+00:00,0.1083886,0.09059116,0.07199235,0.053063236,0.0068184454,0.1477365,cams_eac4
2011-05-16 00:00:00+00:00,0.12925836,0.10837931,0.08656833,0.064384975,0.0068402765,0.002822876,cams_eac4
2011-05-16 03:00:00+00:00,0.13315208,0.11182712,0.089601584,0.066963926,0.0068058725,0.0,cams_eac4
2011-05-16 06:00:00+00:00,0.1227428,0.102343485,0.08120132,0.059710644,0.0070743724,0.0,cams_eac4
2011-05-16 09:00:00+00:00,0.1248994,0.102735266,0.07985987,0.056671478,0.007018785,0.0,cams_eac4
2011-05-16 12:00:00+00:00,0.13289833,0.110469304,0.087141074,0.063312694,0.007034143,0.12174404,cams_eac4
2011-05-16 15:00:00+00:00,0.20443687,0.16831358,0.1306286,0.09202807,0.0070493105,0.57695097,cams_eac4
2011-05-16 18:00:00+00:00,0.23254138,0.19074237,0.14712459,0.10263303,0.007077391,0.084519684,cams_eac4
2011-05-16 21:00:00+00:00,0.2412143,0.19790222,0.15249848,0.10603185,0.0070568216,0.9604949,cams_eac4
2011-05-17 00:00:00+00:00,0.33162725,0.27144116,0.20858343,0.1442896,0.0071063815,1.0000007,cams_eac4
2011-05-17 03:00:00+00:00,0.28304818,0.23338413,0.18145081,0.12813225,0.007133393,0.7168924,cams_eac4
2011-05-17 06:00:00+00:00,0.21435222,0.18126895,0.1460638,0.1092614,0.007294702,0.77417254,cams_eac4
2011-05-17 09:00:00+00:00,0.24997339,0.21405444,0.17550068,0.13468558,0.007212949,1.0000002,cams_eac4
2011-05-17 12:00:00+00:00,0.30956942,0.2633152,0.21478501,0.16497675,0.0070159403,0.94948053,cams_eac4
2011-05-17 15:00:00+00:00,0.22622418,0.192397,0.15670824,0.11998856,0.007028468,0.9943602,cams_eac4
2011-05-17 18:00:00+00:00,0.1861093,0.15740103,0.12704077,0.095888436,0.0069864695,0.99999994,cams_eac4
2011-05-17 21:00:00+00:00,0.1912987,0.16116753,0.12924896,0.0966467,0.0070093223,0.9402901,cams_eac4
2011-05-18 00:00:00+00:00,0.2245653,0.1885485,0.14957204,0.108919285,0.006878035,0.7949933,cams_eac4
2011-05-18 03:00:00+00:00,0.23170261,0.19307195,0.15169477,0.10880025,0.006783504,0.99999994,cams_eac4
2011-05-18 06:00:00+00:00,0.21951702,0.1823369,0.14297618,0.10238765,0.0067266207,1.0000001,cams_eac4
2011-05-18 09:00:00+00:00,0.12900478,0.107638344,0.08513101,0.062025845,0.0067859776,1.0,cams_eac4
2011-05-18 12:00:00+00:00,0.25872353,0.21446401,0.16809478,0.12050698,0.006888946,0.99129075,cams_eac4
2011-05-18 15:00:00+00:00,0.2253442,0.18597947,0.14511146,0.103629455,0.006891263,0.69087887,cams_eac4
2011-05-18 18:00:00+00:00,0.21323247,0.17751113,0.14035368,0.10256128,0.0068649105,0.39464575,cams_eac4
2011-05-18 21:00:00+00:00,0.21031648,0.17703235,0.14219302,0.10662013,0.0068684267,0.21782476,cams_eac4
2011-05-19 00:00:00+00:00,0.17391412,0.14613533,0.11693129,0.08707109,0.006875377,0.58645993,cams_eac4
2011-05-19 03:00:00+00:00,0.14898667,0.12336148,0.096627206,0.069592476,0.006851043,0.0,cams_eac4
2011-05-19 06:00:00+00:00,0.11060376,0.090433665,0.069525614,0.048493814,0.006852977,0.0,cams_eac4
2011-05-19 09:00:00+00:00,0.099604115,0.0808692,0.061497945,0.04200107,0.0068468796,0.0012435913,cams_eac4
2011-05-19 12:00:00+00:00,0.19914477,0.16150415,0.12243969,0.08286948,0.0068397024,0.008471662,cams_eac4
2011-05-19 15:00:00+00:00,0.2638719,0.21314627,0.16051489,0.10723792,0.006758641,0.019752502,cams_eac4
2011-05-19 18:00:00+00:00,0.27899957,0.22446558,0.16787054,0.1108388,0.0068215826,0.0,cams_eac4
2011-05-19 21:00:00+00:00,0.27926964,0.22427538,0.16703114,0.10945096,0.0069377734,0.0,cams_eac4
2011-05-20 00:00:00+00:00,0.32487047,0.26185593,0.19528276,0.12760587,0.0069109686,0.116825104,cams_eac4
2011-05-20 03:00:00+00:00,0.31613037,0.25471836,0.1898199,0.123828776,0.0067817853,0.097777165,cams_eac4
2011-05-20 06:00:00+00:00,0.29579145,0.23884289,0.17867535,0.11730409,0.006675355,0.04528005,cams_eac4
2011-05-20 09:00:00+00:00,0.3109308,0.2531674,0.19155847,0.12772869,0.006641261,0.22536616,cams_eac4
2011-05-20 12:00:00+00:00,0.3485437,0.28522438,0.2172221,0.14613412,0.006558764,0.9187228,cams_eac4
2011-05-20 15:00:00+00:00,0.39080733,0.32011724,0.24356027,0.1631135,0.0065424074,0.92641187,cams_eac4
2011-05-20 18:00:00+00:00,0.3912654,0.31606296,0.23624533,0.15464361,0.006574889,0.782556,cams_eac4
2011-05-20 21:00:00+00:00,0.3768016,0.30303425,0.22523442,0.14640382,0.0066901925,0.21585798,cams_eac4
2011-05-21 00:00:00+00:00,0.25622374,0.2070931,0.15498194,0.1017209,0.006782541,0.4349914,cams_eac4
2011-05-21 03:00:00+00:00,0.26956543,0.21826324,0.16373551,0.10781349,0.006852816,0.30695978,cams_eac4
2011-05-21 06:00:00+00:00,0.26463497,0.21441804,0.1611439,0.106454775,0.0069431765,0.47778052,cams_eac4
2011-05-21 09:00:00+00:00,0.2634731,0.21396118,0.16138533,0.10715314,0.0070485775,0.929288,cams_eac4
2011-05-21 12:00:00+00:00,0.23638394,0.19256139,0.14600378,0.09779873,0.007057256,0.9959307,cams_eac4
2011-05-21 15:00:00+00:00,0.29157013,0.23886207,0.1819601,0.1222554,0.007099563,1.0,cams_eac4
2011-05-21 18:00:00+00:00,0.27445233,0.22192639,0.16615829,0.10908571,0.007113409,0.9480988,cams_eac4
2011-05-21 21:00:00+00:00,0.24316603,0.195313,0.1448847,0.09391762,0.007092268,0.44784313,cams_eac4
2011-05-22 00:00:00+00:00,0.24826038,0.20059274,0.14980699,0.09798728,0.007089629,0.48809808,cams_eac4
2011-05-22 03:00:00+00:00,0.2227785,0.1808477,0.13598406,0.089989364,0.007085409,0.6747681,cams_eac4
2011-05-22 06:00:00+00:00,0.23351605,0.19143875,0.1459525,0.09859171,0.006991466,0.5442264,cams_eac4
2011-05-22 09:00:00+00:00,0.2760036,0.22747625,0.17484707,0.11964181,0.0069048214,0.54299927,cams_eac4
2011-05-22 12:00:00+00:00,0.6087016,0.5003475,0.38414988,0.26373821,0.0069757956,0.9091895,cams_eac4
2011-05-22 15:00:00+00:00,0.7047578,0.581228,0.44775918,0.3085677,0.0071600927,0.92286575,cams_eac4
2011-05-22 18:00:00+00:00,0.75136995,0.6196991,0.47699007,0.32812107,0.0070884796,0.8285519,cams_eac4
2011-05-22 21:00:00+00:00,0.67997754,0.5579393,0.42729947,0.29298878,0.006999147,0.95636564,cams_eac4
2011-05-23 00:00:00+00:00,0.5825686,0.48172006,0.37249362,0.25859547,0.006976117,0.95473,cams_eac4
2011-05-23 03:00:00+00:00,0.50061804,0.41601655,0.3240566,0.2274875,0.006906503,0.8855462,cams_eac4
2011-05-23 06:00:00+00:00,0.28200594,0.23296076,0.18110982,0.1279922,0.0069377436,0.65164185,cams_eac4
2011-05-23 09:00:00+00:00,0.27063552,0.22413704,0.1751671,0.12488556,0.0066175302,0.5350765,cams_eac4
2011-05-23 12:00:00+00:00,0.61996084,0.5149607,0.40236318,0.28428823,0.006688277,0.48469985,cams_eac4
2011-05-23 15:00:00+00:00,0.53051007,0.43988943,0.34324825,0.2427787,0.0068581277,0.7175924,cams_eac4
2011-05-23 18:00:00+00:00,0.45545793,0.37563166,0.29096726,0.20392218,0.0071182186,0.6730297,cams_eac4
2011-05-23 21:00:00+00:00,0.32960224,0.26969412,0.20717883,0.1442233,0.007548651,0.41932678,cams_eac4
2011-05-24 00:00:00+00:00,0.3253798,0.2664038,0.20410977,0.14053845,0.0075744283,0.6017456,cams_eac4
2011-05-24 03:00:00+00:00,0.2275051,0.18484174,0.14042607,0.09582173,0.0074599017,0.3785553,cams_eac4
2011-05-24 06:00:00+00:00,0.15298662,0.124062486,0.09412314,0.06418869,0.007059645,0.08415222,cams_eac4
2011-05-24 09:00:00+00:00,0.13951495,0.11304563,0.08567289,0.05817152,0.0069301426,0.0056381226,cams_eac4
2011-05-24 12:00:00+00:00,0.29708546,0.24228656,0.18475178,0.12564164,0.0068037743,0.32951355,cams_eac4
2011-05-24 15:00:00+00:00,0.3406713,0.27741474,0.21070617,0.14214891,0.006758798,0.87561035,cams_eac4
2011-05-24 18:00:00+00:00,0.31017607,0.25007024,0.18742248,0.12423819,0.0067531057,0.36444092,cams_eac4
2011-05-24 21:00:00+00:00,0.27315897,0.21923056,0.16340661,0.10776796,0.006722862,0.016928196,cams_eac4
2011-05-25 00:00:00+00:00,0.11316852,0.09081945,0.06747038,0.044108257,0.0067075347,0.3295406,cams_eac4
2011-05-25 03:00:00+00:00,0.11648408,0.09339997,0.06936927,0.04542455,0.0066056154,0.031028748,cams_eac4
2011-05-25 06:00:00+00:00,0.12227189,0.09827317,0.073360935,0.048499912,0.006526359,0.0024871826,cams_eac4
2011-05-25 09:00:00+00:00,0.14653623,0.1181583,0.0886564,0.058995403,0.006477028,0.0062184334,cams_eac4
2011-05-25 12:00:00+00:00,0.30165604,0.24453141,0.1846372,0.12382716,0.0064465394,0.50135,cams_eac4
2011-05-25 15:00:00+00:00,0.31290135,0.252744,0.18980199,0.12618095,0.0064079296,0.33801532,cams_eac4
2011-05-25 18:00:00+00:00,0.37540874,0.30243963,0.22593759,0.14880635,0.006399991,0.09374197,cams_eac4
2011-05-25 21:00:00+00:00,0.33231395,0.2666151,0.19816256,0.1299595,0.006443321,0.062150467,cams_eac4
2011-05-26 00:00:00+00:00,0.23087943,0.18594864,0.13928515,0.09316403,0.006421426,0.14887556,cams_eac4
2011-05-26 03:00:00+00:00,0.14130592,0.11425583,0.08642177,0.05917672,0.006247042,0.012439078,cams_eac4
2011-05-26 06:00:00+00:00,0.13508624,0.109222986,0.08274819,0.056580752,0.006140127,0.0262146,cams_eac4
2011-05-26 09:00:00+00:00,0.1552406,0.12504503,0.09409246,0.063112184,0.0061625238,0.009371735,cams_eac4
2011-05-26 12:00:00+00:00,0.19558525,0.15718749,0.11769361,0.07783136,0.006222664,0.30814338,cams_eac4
2011-05-26 15:00:00+00:00,0.2126,0.17166126,0.12882008,0.08505307,0.0062206583,0.12082672,cams_eac4
2011-05-26 18:00:00+00:00,0.2754001,0.22195911,0.16572201,0.10846655,0.0061815195,0.078228,cams_eac4
2011-05-26 21:00:00+00:00,0.25121617,0.20100367,0.14876845,0.096533224,0.0061822436,0.014404297,cams_eac4
2011-05-27 00:00:00+00:00,0.21034998,0.16812478,0.124012545,0.07995589,0.006220113,0.099126816,cams_eac4
2011-05-27 03:00:00+00:00,0.13370347,0.107059136,0.07945492,0.05212672,0.0062252763,0.026266098,cams_eac4
2011-05-27 06:00:00+00:00,0.07501115,0.06036022,0.045279298,0.030388381,0.006208709,0.0,cams_eac4
2011-05-27 09:00:00+00:00,0.0700294,0.056376234,0.042341016,0.028393045,0.0061727813,0.0,cams_eac4
2011-05-27 12:00:00+00:00,0.18788727,0.151268,0.113576666,0.0760048,0.006217019,0.0,cams_eac4
2011-05-27 15:00:00+00:00,0.2330845,0.18718515,0.1397509,0.092211366,0.0062299585,0.0024871826,cams_eac4
