time,source,model,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,wet_bulb_temperature_2m,pressure_msl,surface_pressure,visibility,weather_code,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,precipitation_probability,precipitation,rain,showers,snowfall,wind_speed_10m,wind_direction_10m,wind_gusts_10m,uv_index,uv_index_clear_sky,sunshine_duration,is_day,cape,lifted_index,convective_inhibition,freezing_level_height,boundary_layer_height,total_column_integrated_water_vapour,evapotranspiration,et0_fao_evapotranspiration,vapour_pressure_deficit,shortwave_radiation,direct_radiation,diffuse_radiation,direct_normal_irradiance,terrestrial_radiation,shortwave_radiation_instant,direct_radiation_instant,diffuse_radiation_instant,direct_normal_irradiance_instant,terrestrial_radiation_instant,relative_humidity_925hPa,relative_humidity_850hPa,relative_humidity_700hPa,relative_humidity_500hPa,relative_humidity_300hPa,cloud_cover_925hPa,cloud_cover_850hPa,cloud_cover_700hPa,cloud_cover_500hPa,cloud_cover_300hPa,geopotential_height_925hPa,geopotential_height_850hPa,geopotential_height_700hPa,geopotential_height_500hPa,geopotential_height_300hPa,timezone,latitude_grid,longitude_grid,elevation_m,generationtime_ms,uv_transmission,uv_attenuation,clearness_index,clearness_index_instant,direct_fraction,diffuse_fraction,direct_fraction_instant,diffuse_fraction_instant,sunshine_fraction,ghi_balance_error,ghi_balance_error_instant,upper_air_rh_max,upper_air_cloud_max,sun_score_0_100,sun_score_evidence_weight,air__pm10,air__pm2_5,air__carbon_monoxide,air__carbon_dioxide,air__nitrogen_dioxide,air__sulphur_dioxide,air__ozone,air__methane,air__aerosol_optical_depth,air__dust,air__uv_index,air__uv_index_clear_sky,air__us_aqi,air__us_aqi_pm2_5,air__us_aqi_pm10,air__us_aqi_ozone
2026-09-23T07:00,deterministic,best_match,60.7,84,55.8,60.6,57.3,1011.5,1001.3,45275.588,0,10,10,0,0,0,0.0,0.0,0.0,0.0,4.5,63,4.7,0.0,0.0,0.0,1,0.0,5.5,0.0,14796.588,213.255,20.8,0.0,0.001,0.29,0.0,0.0,0.0,0.0,6.8,0.0,0.0,0.0,0.0,63.5,30,25,31,11,12,0,0,0,0,0,2542.651,4957.349,10318.241,19140.42,31395.52,America/Los_Angeles,34.03202,-118.52633,86.0,53.86662483215332,,,0.0,0.0,,,,,0.0,0.0,0.0,31.0,0.0,0.0,0.75,39.9,38.0,238.0,489.0,58.0,3.8,0.0,1710.0,0.18,1.0,0.05,0.05,71.0,71.0,22.0,0.0
2026-09-23T08:00,deterministic,best_match,65.4,87,61.5,68.4,62.6,1011.6,1001.5,49540.684,0,11,11,0,0,0,0.0,0.0,0.0,0.0,2.3,73,2.7,0.5,0.5,3600.0,1,0.0,5.0,0.0,14763.779,311.68,20.5,0.0,0.002,0.28,118.0,80.0,38.0,520.4,208.9,198.8,134.8,64.0,876.9,352.1,29,25,30,13,12,0,0,0,0,0,2545.932,4963.911,10321.522,19143.702,31395.52,America/Los_Angeles,34.03202,-118.52633,86.0,53.86662483215332,1.0,0.0,0.5648635710866443,0.5646123260437376,0.6779661016949152,0.3220338983050847,0.6780684104627767,0.32193158953722334,1.0,0.0,0.0,30.0,0.0,64.6,1.0,42.8,41.0,246.0,489.0,55.1,4.2,6.0,1729.0,0.18,1.0,0.6,0.6,72.0,72.0,22.0,0.0
2026-09-23T09:00,deterministic,best_match,68.4,84,63.4,72.5,64.8,1011.7,1001.6,51509.188,0,13,13,0,0,0,0.0,0.0,0.0,0.0,1.7,157,2.0,1.85,1.85,3600.0,1,0.0,3.6,0.0,14862.205,902.231,21.0,0.0,0.007,0.38,300.0,221.0,79.0,616.7,487.0,379.7,279.7,100.0,780.7,616.4,29,25,30,13,12,0,0,0,0,0,2549.213,4967.192,10328.084,19150.262,31406.106,America/Los_Angeles,34.03202,-118.52633,86.0,53.86662483215332,1.0,0.0,0.6160164271047228,0.6159961064243997,0.7366666666666667,0.2633333333333333,0.7366341848828022,0.2633658151171978,1.0,0.0,0.0,30.0,0.0,71.2,1.0,31.9,28.7,249.0,488.0,48.5,4.8,24.0,1733.0,0.18,2.0,1.95,1.95,72.0,72.0,23.0,0.0
2026-09-23T10:00,deterministic,best_match,70.8,81,64.7,74.4,66.5,1012.2,1002.2,53477.692,0,11,11,0,0,0,0.0,0.0,0.0,0.0,4.3,223,4.3,3.55,3.55,3600.0,1,0.0,2.8,0.0,14895.014,1049.869,20.0,0.0,0.012,0.49,524.0,437.0,87.0,811.7,731.6,600.6,500.9,99.7,930.4,838.5,28,24,28,11,10,0,0,0,0,0,2572.179,4990.158,10351.05,19176.51,31432.564,America/Los_Angeles,34.03202,-118.52633,86.0,53.86662483215332,1.0,0.0,0.7162383816293056,0.7162790697674419,0.833969465648855,0.16603053435114504,0.8339993339993339,0.166000666000666,1.0,0.0,0.0,28.0,0.0,84.3,1.0,33.3,28.6,247.0,486.0,39.7,5.5,49.0,1723.0,0.18,3.0,3.95,3.95,73.0,73.0,23.0,2.0
2026-09-23T11:00,deterministic,best_match,71.4,82,65.6,76.3,67.3,1012.6,1002.6,51509.188,0,10,10,0,0,0,0.0,0.0,0.0,0.0,5.2,227,5.1,5.15,5.15,3600.0,1,0.0,2.5,0.0,14895.014,1066.273,19.9,0.0,0.015,0.47,671.0,538.0,133.0,789.5,926.1,726.9,582.8,144.1,855.2,1003.2,28,25,26,11,10,0,0,0,0,0,2588.583,5003.281,10367.454,19192.914,31443.146,America/Los_Angeles,34.03202,-118.52633,86.0,53.86662483215332,1.0,0.0,0.7245437857682755,0.7245813397129186,0.8017883755588674,0.19821162444113263,0.801760902462512,0.19823909753748797,1.0,0.0,0.0,28.0,0.0,92.2,1.0,33.8,28.3,235.0,481.0,31.9,6.0,70.0,1688.0,0.17,4.0,6.05,6.05,74.0,74.0,23.0,5.0
2026-09-23T12:00,deterministic,best_match,72.1,83,66.6,78.4,68.2,1012.5,1002.5,49868.764,0,16,16,0,0,0,0.0,0.0,0.0,0.0,6.0,236,6.3,6.3,6.3,3600.0,1,0.0,2.2,0.0,14829.396,1148.294,20.0,0.0,0.018,0.46,794.0,685.0,109.0,880.5,1057.3,825.6,712.2,113.3,915.5,1099.3,28,25,26,10,8,0,0,0,0,0,2588.583,5006.562,10370.735,19192.914,31448.438,America/Los_Angeles,34.03202,-118.52633,86.0,53.86662483215332,1.0,0.0,0.7509694504870897,0.7510233785135996,0.8627204030226701,0.13727959697732997,0.8626453488372093,0.13723352713178294,1.0,0.0,0.10000000000002274,28.0,0.0,97.3,1.0,32.6,26.7,201.0,471.0,25.9,6.2,84.0,1606.0,0.16,4.0,7.4,7.4,75.0,75.0,24.0,9.0
2026-09-23T13:00,deterministic,best_match,71.9,83,66.5,77.1,68.0,1012.1,1002.1,49868.764,1,27,27,0,0,0,0.0,0.0,0.0,0.0,6.5,243,7.2,6.85,6.85,3600.0,1,0.0,2.3,0.0,14665.354,1213.911,19.6,0.0,0.017,0.45,717.0,511.0,206.0,622.3,1116.0,719.6,512.9,206.8,624.6,1120.1,28,24,23,9,10,0,0,0,0,0,2575.459,4996.719,10364.173,19183.07,31437.854,America/Los_Angeles,34.03202,-118.52633,86.0,53.86662483215332,1.0,0.0,0.6424731182795699,0.6424426390500849,0.7126917712691772,0.28730822873082285,0.7127570872707059,0.28738187882156757,1.0,0.0,-0.10000000000002274,28.0,0.0,87.8,1.0,30.5,24.6,155.0,458.0,20.9,6.3,94.0,1499.0,0.16,3.0,7.55,7.55,76.0,76.0,24.0,14.0
2026-09-23T14:00,deterministic,best_match,72.6,81,66.5,77.8,68.2,1012.1,1002.1,51837.268,1,21,21,0,0,0,0.0,0.0,0.0,0.0,7.2,254,7.8,6.65,6.65,3600.0,1,0.0,2.0,0.0,14730.972,1295.932,18.4,0.0,0.017,0.52,751.0,576.0,175.0,712.7,1098.4,727.7,558.1,169.6,690.5,1064.3,27,23,18,9,10,0,0,0,0,0,2575.459,4996.719,10367.454,19186.352,31437.854,America/Los_Angeles,34.03202,-118.52633,86.0,53.86662483215332,1.0,0.0,0.6837217771303714,0.6837357887813588,0.7669773635153129,0.23302263648468707,0.7669369245568228,0.23306307544317711,1.0,0.0,0.0,27.0,0.0,91.0,1.0,28.4,22.6,126.0,449.0,16.7,6.1,103.0,1424.0,0.17,3.0,6.4,6.4,76.0,76.0,24.0,19.0
2026-09-23T15:00,deterministic,best_match,72.6,82,66.8,77.6,68.5,1011.9,1001.9,51837.268,0,10,10,0,0,1,0.0,0.0,0.0,0.0,8.2,261,8.9,5.7,5.8,3600.0,1,0.0,1.8,0.0,14665.354,1197.507,17.6,0.0,0.017,0.49,758.0,622.0,136.0,840.6,1005.7,705.2,578.7,126.5,782.1,935.7,25,22,17,7,10,0,0,0,0,0,2572.179,4996.719,10367.454,19186.352,31432.564,America/Los_Angeles,34.03202,-118.52633,86.0,53.86662483215332,0.9827586206896552,0.01724137931034475,0.7537038878393159,0.753660361226889,0.820580474934037,0.17941952506596306,0.8206182643221781,0.1793817356778219,1.0,0.0,0.0,25.0,0.0,93.7,1.0,27.2,21.7,126.0,447.0,12.3,5.6,113.0,1413.0,0.17,3.0,4.45,4.45,77.0,77.0,25.0,25.0
2026-09-23T16:00,deterministic,best_match,71.5,84,66.4,74.5,67.8,1011.6,1001.6,48884.516,0,14,14,0,0,0,0.0,0.0,0.0,0.0,8.1,254,9.2,4.2,4.4,3600.0,1,0.0,2.0,0.0,14534.121,1164.698,18.6,0.0,0.013,0.42,585.0,426.0,159.0,686.0,844.0,514.9,375.0,139.9,603.8,742.9,24,21,19,6,10,0,0,0,0,0,2565.617,4990.158,10364.173,19183.07,31427.272,America/Los_Angeles,34.03202,-118.52633,86.0,53.86662483215332,0.9545454545454545,0.045454545454545525,0.693127962085308,0.6930946291560102,0.7282051282051282,0.2717948717948718,0.7282967566517771,0.271703243348223,1.0,0.0,0.0,24.0,0.0,79.4,1.0,26.4,21.0,143.0,448.0,8.9,4.9,121.0,1433.0,0.17,4.0,2.4,2.4,78.0,78.0,25.0,31.0
2026-09-23T17:00,deterministic,best_match,68.9,89,65.6,71.9,66.5,1011.6,1001.5,43963.252,3,100,100,0,0,0,0.0,0.0,0.0,0.0,6.6,246,7.6,2.65,2.75,746.65,1,0.0,2.4,0.0,14435.695,1181.102,19.7,0.0,0.004,0.27,169.0,39.0,130.0,84.9,624.4,135.1,31.2,103.9,67.8,499.1,26,21,21,6,10,0,0,0,0,0,2559.055,4983.596,10364.173,19176.51,31421.978,America/Los_Angeles,34.03202,-118.52633,86.0,53.86662483215332,0.9636363636363636,0.036363636363636376,0.2706598334401025,0.27068723702664793,0.23076923076923078,0.7692307692307693,0.230940044411547,0.7690599555884531,0.20740277777777777,0.0,0.0,26.0,0.0,33.9,1.0,25.4,20.0,162.0,450.0,9.4,4.3,120.0,1447.0,0.16,4.0,0.9,0.9,78.0,78.0,26.0,38.0
2026-09-23T18:00,deterministic,best_match,68.1,90,65.1,71.3,65.9,1011.8,1001.7,42650.916,2,67,67,0,0,0,0.0,0.0,0.0,0.0,5.8,257,6.7,1.15,1.15,1917.49,1,0.0,2.4,0.0,14402.888,1033.465,20.3,0.0,0.003,0.23,125.0,33.0,92.0,123.9,362.0,76.3,20.1,56.2,75.6,220.9,30,21,26,6,8,0,0,0,0,0,2562.336,4983.596,10367.454,19179.792,31427.272,America/Los_Angeles,34.03202,-118.52633,86.0,53.86662483215332,1.0,0.0,0.3453038674033149,0.34540516070620186,0.264,0.736,0.2634338138925295,0.7365661861074706,0.5326361111111111,0.0,-1.4210854715202004e-14,30.0,0.0,33.8,1.0,24.9,19.6,183.0,453.0,16.0,3.8,106.0,1437.0,0.16,4.0,0.15,0.15,79.0,79.0,26.0,44.0
2026-09-23T19:00,deterministic,best_match,66.3,96,65.2,70.3,65.5,1012.4,1002.3,984.252,45,100,100,0,0,0,0.0,0.0,0.0,0.0,3.9,257,5.1,0.15,0.15,0.0,0,0.0,2.5,0.0,14337.271,935.039,21.1,0.0,0.0,0.09,0.0,0.0,0.0,0.0,83.4,0.0,0.0,0.0,0.0,0.0,36,22,28,6,8,0,0,0,0,0,2575.459,4993.439,10383.858,19192.914,31437.854,America/Los_Angeles,34.03202,-118.52633,86.0,53.86662483215332,1.0,0.0,0.0,,,,,,0.0,0.0,0.0,36.0,0.0,12.5,0.9,24.7,20.0,207.0,457.0,26.7,3.4,83.0,1419.0,0.16,3.0,0.0,0.0,80.0,80.0,26.0,47.0
2026-09-23T20:00,deterministic,best_match,65.3,100,65.3,70.4,65.3,1012.9,1002.8,328.084,45,100,100,0,0,0,0.0,0.0,0.0,0.0,1.4,252,2.9,0.0,0.0,0.0,0,0.0,2.7,0.0,14271.653,885.827,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,22,34,6,8,0,0,0,0,0,2585.302,5003.281,10393.701,19199.474,31443.146,America/Los_Angeles,34.03202,-118.52633,86.0,53.86662483215332,,,,,,,,,0.0,0.0,0.0,43.0,0.0,0.0,0.6,25.4,21.4,221.0,460.0,38.4,3.2,61.0,1407.0,0.15,3.0,0.0,0.0,80.0,80.0,26.0,48.0
2026-09-23T21:00,deterministic,best_match,65.8,96,64.6,70.7,64.9,1013.5,1003.4,40026.248,3,100,100,0,0,0,0.0,0.0,0.0,0.0,1.0,153,3.1,0.0,0.0,0.0,0,10.0,2.8,0.0,14107.611,951.444,24.4,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,22,42,6,8,0,0,0,0,0,2595.144,5013.124,10406.824,19206.038,31448.438,America/Los_Angeles,34.03202,-118.52633,86.0,53.86662483215332,,,,,,,,,0.0,0.0,0.0,46.0,0.0,0.0,0.6,28.2,24.0,217.0,461.0,52.0,3.4,42.0,1403.0,0.15,3.0,0.0,0.0,81.0,81.0,27.0,46.0
2026-09-23T22:00,deterministic,best_match,65.9,92,63.5,69.5,64.1,1014.0,1003.9,41666.668,3,100,100,0,0,0,0.0,0.0,0.0,0.0,2.8,29,5.4,0.0,0.0,0.0,0,0.0,3.2,0.0,14009.187,967.848,25.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47,22,47,6,8,0,0,0,0,0,2604.987,5022.966,10413.386,19212.598,31448.438,America/Los_Angeles,34.03202,-118.52633,86.0,53.86662483215332,,,,,,,,,0.0,0.0,0.0,47.0,0.0,0.0,0.6,31.4,27.2,204.0,461.0,66.7,3.8,25.0,1405.0,0.16,2.0,0.0,0.0,82.0,82.0,27.0,43.0
2026-09-23T23:00,deterministic,best_match,66.2,90,63.1,69.4,64.0,1014.4,1004.3,44619.42,2,65,65,0,0,4,0.0,0.0,0.0,0.0,3.4,32,5.4,0.0,0.0,0.0,0,0.0,3.1,0.0,13910.762,951.444,25.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,22,48,4,8,0,0,0,0,0,2614.829,5029.528,10423.229,19215.878,31448.438,America/Los_Angeles,34.03202,-118.52633,86.0,53.86662483215332,,,,,,,,,0.0,0.0,0.0,48.0,0.0,0.0,0.6,29.9,26.4,198.0,464.0,76.9,4.1,12.0,1415.0,0.19,2.0,0.0,0.0,83.0,83.0,28.0,39.0
2026-09-24T00:00,deterministic,best_match,65.9,89,62.5,68.6,63.5,1014.3,1004.2,45603.676,3,86,86,0,0,0,0.0,0.0,0.0,0.0,4.2,36,5.6,0.0,0.0,0.0,0,0.0,3.2,1.0,13681.103,803.806,25.8,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,22,50,4,8,0,0,0,0,0,2614.829,5029.528,10419.947,19206.038,31437.854,America/Los_Angeles,34.03202,-118.52633,86.0,53.86662483215332,,,,,,,,,0.0,0.0,0.0,50.0,0.0,0.0,0.6,28.9,25.9,208.0,471.0,79.1,4.3,7.0,1439.0,0.2,2.0,0.0,0.0,83.0,83.0,28.0,33.0
2026-09-24T01:00,deterministic,best_match,65.0,92,62.6,67.8,63.2,1013.7,1003.5,42979.004,1,49,49,0,0,0,0.0,0.0,0.0,0.0,3.8,40,6.3,0.0,0.0,0.0,0,0.0,2.9,0.0,13582.678,541.339,26.1,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,22,49,4,8,0,0,0,0,0,2598.425,5013.124,10403.543,19183.07,31411.396,America/Los_Angeles,34.03202,-118.52633,86.0,53.86662483215332,,,,,,,,,0.0,0.0,0.0,49.0,0.0,0.0,0.6,30.5,27.4,224.0,480.0,76.9,4.4,6.0,1471.0,0.2,2.0,0.0,0.0,84.0,84.0,28.0,26.0
2026-09-24T02:00,deterministic,best_match,65.9,93,63.8,69.7,64.4,1013.7,1003.6,41338.584,3,100,100,0,0,0,0.0,0.0,0.0,0.0,2.7,42,3.4,0.0,0.0,0.0,0,0.0,2.6,0.0,13484.252,738.189,26.2,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,23,48,3,8,0,0,0,0,0,2598.425,5013.124,10403.543,19183.07,31406.106,America/Los_Angeles,34.03202,-118.52633,86.0,53.86662483215332,,,,,,,,,0.0,0.0,0.0,48.0,0.0,0.0,0.6,34.0,30.7,235.0,487.0,75.2,4.4,6.0,1499.0,0.2,2.0,0.0,0.0,84.0,84.0,28.0,20.0
2026-09-24T03:00,deterministic,best_match,66.9,90,63.8,70.6,64.7,1012.9,1002.8,49081.364,3,75,75,0,0,0,0.0,0.0,0.0,0.0,2.9,150,3.2,0.0,0.0,0.0,0,0.0,2.5,8.5,13410.434,775.098,24.85,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,23,45,4,10,0,0,0,0,0,2575.459,4990.978,10380.577,19160.926,31384.938,America/Los_Angeles,34.03202,-118.52633,86.0,53.86662483215332,,,,,,,,,0.0,0.0,0.0,45.0,0.0,0.0,0.6,38.8,35.4,234.0,491.0,76.3,4.4,4.0,1516.0,0.2,2.0,0.0,0.0,84.0,84.0,28.0,14.0
2026-09-24T04:00,deterministic,best_match,67.8,87,63.4,71.4,64.8,1012.1,1002.0,39927.82,45,50,50,0,0,0,0.0,0.0,0.0,0.0,2.9,173,2.7,0.0,0.0,0.0,0,0.0,2.8,0.0,13402.231,582.349,23.75,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,24,44,6,12,0,0,0,0,0,2555.775,4970.473,10364.173,19143.702,31371.708,America/Los_Angeles,34.03202,-118.52633,86.0,53.86662483215332,,,,,,,,,0.0,0.0,0.0,44.0,0.0,0.0,0.6,42.7,39.5,228.0,493.0,78.0,4.3,1.0,1528.0,0.19,1.0,0.0,0.0,85.0,85.0,29.0,9.0
2026-09-24T05:00,deterministic,best_match,69.5,80,62.7,73.0,64.8,1011.2,1001.2,69488.184,3,25,25,0,0,0,0.0,0.0,0.0,0.0,2.5,205,3.0,0.0,0.0,0.0,0,0.0,3.1,0.0,13517.061,381.398,22.25,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41,23,43,9,14,0,0,0,0,0,2534.449,4950.788,10345.309,19126.476,31365.092,America/Los_Angeles,34.03202,-118.52633,86.0,53.86662483215332,,,,,,,,,0.0,0.0,0.0,43.0,0.0,0.0,0.6,45.8,42.8,226.0,494.0,78.3,4.3,0.0,1539.0,0.19,1.0,0.0,0.0,86.0,86.0,29.0,6.0
2026-09-24T06:00,deterministic,best_match,70.9,75,62.5,73.9,65.1,1010.5,1000.5,79199.48,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3.3,228,3.1,0.0,0.0,0.0,0,0.0,1.0,0.0,13582.678,229.659,21.4,0.0,0.001,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,23,43,10,14,0,0,0,0,0,2516.404,4934.384,10331.365,19114.174,31358.478,America/Los_Angeles,34.03202,-118.52633,86.0,53.86662483215332,,,,,,,,,0.0,0.0,0.0,43.0,0.0,0.0,0.6,48.5,46.0,236.0,496.0,76.6,4.3,0.0,1553.0,0.19,1.0,0.0,0.0,86.0,86.0,29.0,4.0
2026-09-24T07:00,deterministic,best_match,70.7,75,62.4,73.8,65.0,1010.9,1000.9,79199.48,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.9,238,1.8,0.0,0.0,0.0,1,0.0,1.0,0.0,13549.869,229.659,21.8,0.0,0.0,0.64,2.0,1.0,1.0,19.1,6.1,19.3,9.7,9.7,184.4,60.1,39,23,46,10,14,0,0,0,0,0,2529.528,4944.226,10341.207,19124.016,31369.062,America/Los_Angeles,34.03202,-118.52633,86.0,53.86662483215332,,,0.3278688524590164,0.3211314475873544,0.5,0.5,0.5025906735751294,0.5025906735751294,0.0,0.0,-0.09999999999999787,46.0,0.0,18.3,0.85,51.7,49.2,251.0,498.0,73.6,4.4,0.0,1566.0,0.19,1.0,0.05,0.05,87.0,87.0,30.0,2.0
2026-09-24T08:00,deterministic,best_match,72.5,69,61.7,75.9,65.2,1011.4,1001.4,79199.48,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.7,247,1.6,0.5,0.5,3600.0,1,0.0,0.9,0.0,13582.678,311.68,21.9,0.0,0.002,0.84,105.0,73.0,32.0,480.7,205.5,177.8,123.6,54.2,813.8,348.7,37,23,48,10,14,0,0,0,0,0,2542.651,4960.63,10354.331,19140.42,31379.644,America/Los_Angeles,34.03202,-118.52633,86.0,53.86662483215332,1.0,0.0,0.5109489051094891,0.5098938915973616,0.6952380952380952,0.3047619047619048,0.6951631046119234,0.3048368953880765,1.0,0.0,0.0,48.0,0.0,63.4,1.0,54.8,52.6,258.0,497.0,68.8,4.8,7.0,1565.0,0.19,1.0,0.6,0.6,88.0,88.0,30.0,1.0
2026-09-24T09:00,deterministic,best_match,75.7,60,60.9,79.1,66.0,1011.6,1001.7,79199.48,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.9,194,2.2,1.85,1.85,3600.0,1,0.0,0.8,0.0,13648.294,524.934,21.8,0.0,0.007,1.21,314.0,258.0,56.0,724.1,483.6,397.8,326.9,71.0,917.4,613.0,37,24,43,9,14,0,0,0,0,0,2549.213,4967.192,10357.611,19146.982,31390.23,America/Los_Angeles,34.03202,-118.52633,86.0,53.86662483215332,1.0,0.0,0.6492969396195203,0.6489396411092986,0.821656050955414,0.17834394904458598,0.8217697335344394,0.17848164906988437,1.0,0.0,-0.0999999999999659,43.0,0.0,74.9,1.0,45.3,41.3,255.0,491.0,61.6,5.7,26.0,1540.0,0.19,2.0,1.9,1.9,89.0,89.0,31.0,1.0
2026-09-24T10:00,deterministic,best_match,78.8,52,59.7,80.5,66.5,1011.7,1001.8,79199.48,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3.6,180,2.7,3.5,3.5,3600.0,1,10.0,0.5,65.0,13746.72,820.21,21.9,0.0,0.014,1.61,516.0,448.0,68.0,835.8,728.1,591.6,513.6,78.0,958.2,834.9,36,24,39,9,14,0,0,0,0,0,2555.775,4973.754,10360.893,19150.262,31390.23,America/Los_Angeles,34.03202,-118.52633,86.0,53.86662483215332,1.0,0.0,0.7086938607334157,0.7085878548329142,0.8682170542635659,0.13178294573643412,0.8681541582150102,0.13184584178498984,1.0,0.0,0.0,39.0,0.0,84.8,1.0,42.5,37.6,244.0,482.0,52.7,6.8,51.0,1501.0,0.19,2.0,3.9,3.9,90.0,90.0,31.0,3.0
2026-09-24T11:00,deterministic,best_match,80.9,48,59.4,83.0,67.2,1011.7,1001.9,79199.48,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5.8,196,2.9,5.05,5.05,3600.0,1,50.0,0.3,287.0,13845.145,1164.698,22.2,0.0,0.019,1.87,681.0,606.0,75.0,892.8,922.4,737.7,656.5,81.2,967.2,999.3,34,24,42,9,14,0,0,0,0,0,2562.336,4977.034,10367.454,19156.824,31400.812,America/Los_Angeles,34.03202,-118.52633,86.0,53.86662483215332,1.0,0.0,0.7382914137033825,0.7382167517262084,0.8898678414096917,0.11013215859030837,0.8899281550765894,0.1100718449234106,1.0,0.0,0.0,42.0,0.0,93.3,1.0,39.7,34.7,226.0,472.0,44.1,7.6,74.0,1465.0,0.19,3.0,5.95,5.95,91.0,91.0,32.0,5.0
2026-09-24T12:00,deterministic,best_match,81.7,48,60.1,84.5,67.8,1011.2,1001.4,79199.48,0,0,0,0,0,0,0.0,0.0,0.0,0.0,7.2,206,3.1,6.25,6.25,3600.0,1,100.0,0.0,248.0,13910.762,1328.74,22.1,0.0,0.022,1.92,793.0,714.0,79.0,921.6,1053.2,824.4,742.3,82.1,958.1,1095.0,31,25,44,9,14,0,0,0,0,0,2552.494,4973.754,10364.173,19153.542,31395.52,America/Los_Angeles,34.03202,-118.52633,86.0,53.86662483215332,1.0,0.0,0.7529434105582985,0.7528767123287671,0.9003783102143758,0.09962168978562422,0.9004124211547792,0.09958757884522076,1.0,0.0,0.0,44.0,0.0,98.5,1.0,36.3,31.5,194.0,461.0,36.3,7.8,91.0,1436.0,0.18,3.0,7.3,7.3,91.0,91.0,32.0,9.0
2026-09-24T13:00,deterministic,best_match,80.9,50,60.6,83.9,67.8,1010.8,1001.0,79199.48,0,0,0,0,0,0,0.0,0.0,0.0,0.0,8.3,216,3.8,6.75,6.75,3600.0,1,90.0,0.0,240.0,14009.187,1295.932,22.2,0.0,0.023,1.8,844.0,763.0,81.0,933.4,1111.5,846.9,765.6,81.3,936.5,1115.4,31,26,43,9,12,0,0,0,0,0,2542.651,4967.192,10360.893,19150.262,31390.23,America/Los_Angeles,34.03202,-118.52633,86.0,53.86662483215332,1.0,0.0,0.7593342330184435,0.7592791823561054,0.9040284360189573,0.09597156398104266,0.904002833864683,0.09599716613531704,1.0,0.0,0.0,43.0,0.0,98.6,1.0,32.6,28.0,153.0,449.0,28.9,7.8,106.0,1409.0,0.17,2.0,7.5,7.5,91.0,91.0,32.0,14.0
2026-09-24T14:00,deterministic,best_match,80.8,50,60.4,83.2,67.6,1010.5,1000.7,2034.121,45,0,0,0,0,0,0.0,0.0,0.0,0.0,8.5,215,6.3,6.5,6.6,3600.0,1,70.0,-0.1,276.0,14140.42,1197.507,22.0,0.0,0.023,1.79,807.0,697.0,110.0,866.9,1093.5,781.6,675.0,106.5,839.6,1059.1,30,27,34,9,10,0,0,0,0,0,2532.808,4960.63,10351.05,19146.982,31390.23,America/Los_Angeles,34.03202,-118.52633,86.0,53.86662483215332,0.9848484848484849,0.015151515151515138,0.7379972565157751,0.7379850816731188,0.8636926889714994,0.13630731102850063,0.8636131013306039,0.1362589559877175,1.0,0.0,0.10000000000002274,34.0,0.0,97.4,1.0,28.9,24.6,124.0,441.0,22.6,7.5,116.0,1388.0,0.16,2.0,6.4,6.4,92.0,92.0,32.0,21.0
