time,source,model,temperature_1000hPa,relative_humidity_1000hPa,dew_point_1000hPa,cloud_cover_1000hPa,vertical_velocity_1000hPa,geopotential_height_1000hPa,temperature_925hPa,relative_humidity_925hPa,dew_point_925hPa,cloud_cover_925hPa,vertical_velocity_925hPa,geopotential_height_925hPa,temperature_850hPa,relative_humidity_850hPa,dew_point_850hPa,cloud_cover_850hPa,vertical_velocity_850hPa,geopotential_height_850hPa,temperature_700hPa,relative_humidity_700hPa,dew_point_700hPa,cloud_cover_700hPa,vertical_velocity_700hPa,geopotential_height_700hPa,temperature_600hPa,relative_humidity_600hPa,dew_point_600hPa,cloud_cover_600hPa,vertical_velocity_600hPa,geopotential_height_600hPa,temperature_500hPa,relative_humidity_500hPa,dew_point_500hPa,cloud_cover_500hPa,vertical_velocity_500hPa,geopotential_height_500hPa,temperature_400hPa,relative_humidity_400hPa,dew_point_400hPa,cloud_cover_400hPa,vertical_velocity_400hPa,geopotential_height_400hPa,temperature_300hPa,relative_humidity_300hPa,dew_point_300hPa,cloud_cover_300hPa,vertical_velocity_300hPa,geopotential_height_300hPa,timezone,latitude_grid,longitude_grid,elevation_m,generationtime_ms
2026-10-01T20:00,pressure_profile,ncep_gfs_global,68.2,73,59.2,0,0.01,262.467,64.5,61,50.7,0,0.01,2457.349,61.5,47,41.1,0,0.0,4826.116,55.0,2,-30.3,0,-0.01,10200.131,41.9,3,-36.9,0,0.0,14383.202,24.4,7,-30.7,0,-0.02,19183.07,-0.6,17,-35.5,0,-0.05,24796.67,-31.0,10,-68.7,0,-0.03,31612.478,America/Los_Angeles,34.03189,-118.47656,86.0,1.613020896911621
2026-10-01T21:00,pressure_profile,ncep_gfs_global,68.2,73,59.2,0,0.01,265.748,63.7,65,51.7,0,0.01,2460.63,61.3,48,41.5,0,0.0,4826.116,55.3,2,-30.1,0,-0.01,10203.412,41.6,8,-16.8,0,0.0,14383.202,24.0,9,-27.7,0,-0.03,19183.07,-0.1,17,-35.0,0,-0.05,24796.67,-31.0,14,-63.6,0,-0.01,31617.772,America/Los_Angeles,34.03189,-118.47656,86.0,1.613020896911621
2026-10-01T22:00,pressure_profile,ncep_gfs_global,68.9,71,59.1,0,0.01,269.029,62.5,71,53.0,0,0.0,2460.63,61.1,48,41.3,0,-0.01,4829.397,55.3,3,-22.5,0,-0.02,10206.693,41.6,15,-2.7,0,-0.01,14386.483,24.0,11,-22.3,0,-0.04,19179.792,-0.1,13,-38.9,0,-0.04,24800.718,-30.1,20,-57.4,0,0.01,31623.064,America/Los_Angeles,34.03189,-118.47656,86.0,1.613020896911621
2026-10-01T23:00,pressure_profile,ncep_gfs_global,69.3,70,59.1,0,0.01,272.31,61.5,75,53.5,0,-0.01,2463.911,60.9,47,40.5,0,-0.01,4829.397,55.0,3,-22.7,0,-0.02,10209.974,41.3,21,4.5,0,-0.01,14386.483,23.6,14,-18.3,0,-0.04,19179.792,0.5,12,-40.8,0,-0.02,24800.718,-30.1,24,-54.5,0,0.03,31628.354,America/Los_Angeles,34.03189,-118.47656,86.0,1.613020896911621
2026-09-22T00:00,pressure_profile,ecmwf_ifs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Los_Angeles,34.059753,-118.57501,86.0,0.09763240814208984
2026-09-22T01:00,pressure_profile,ecmwf_ifs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Los_Angeles,34.059753,-118.57501,86.0,0.09763240814208984
2026-09-22T02:00,pressure_profile,ecmwf_ifs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Los_Angeles,34.059753,-118.57501,86.0,0.09763240814208984
2026-09-22T03:00,pressure_profile,ecmwf_ifs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Los_Angeles,34.059753,-118.57501,86.0,0.09763240814208984
2026-09-22T04:00,pressure_profile,ecmwf_ifs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Los_Angeles,34.059753,-118.57501,86.0,0.09763240814208984
2026-09-22T05:00,pressure_profile,ecmwf_ifs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Los_Angeles,34.059753,-118.57501,86.0,0.09763240814208984
2026-09-22T06:00,pressure_profile,ecmwf_ifs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Los_Angeles,34.059753,-118.57501,86.0,0.09763240814208984
2026-09-22T07:00,pressure_profile,ecmwf_ifs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Los_Angeles,34.059753,-118.57501,86.0,0.09763240814208984
2026-09-22T08:00,pressure_profile,ecmwf_ifs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Los_Angeles,34.059753,-118.57501,86.0,0.09763240814208984
2026-09-22T09:00,pressure_profile,ecmwf_ifs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Los_Angeles,34.059753,-118.57501,86.0,0.09763240814208984
2026-09-22T10:00,pressure_profile,ecmwf_ifs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Los_Angeles,34.059753,-118.57501,86.0,0.09763240814208984
2026-09-22T11:00,pressure_profile,ecmwf_ifs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Los_Angeles,34.059753,-118.57501,86.0,0.09763240814208984
2026-09-22T12:00,pressure_profile,ecmwf_ifs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Los_Angeles,34.059753,-118.57501,86.0,0.09763240814208984
2026-09-22T13:00,pressure_profile,ecmwf_ifs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Los_Angeles,34.059753,-118.57501,86.0,0.09763240814208984
2026-09-22T14:00,pressure_profile,ecmwf_ifs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Los_Angeles,34.059753,-118.57501,86.0,0.09763240814208984
2026-09-22T15:00,pressure_profile,ecmwf_ifs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Los_Angeles,34.059753,-118.57501,86.0,0.09763240814208984
2026-09-22T16:00,pressure_profile,ecmwf_ifs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Los_Angeles,34.059753,-118.57501,86.0,0.09763240814208984
2026-09-22T17:00,pressure_profile,ecmwf_ifs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Los_Angeles,34.059753,-118.57501,86.0,0.09763240814208984
2026-09-22T18:00,pressure_profile,ecmwf_ifs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Los_Angeles,34.059753,-118.57501,86.0,0.09763240814208984
2026-09-22T19:00,pressure_profile,ecmwf_ifs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Los_Angeles,34.059753,-118.57501,86.0,0.09763240814208984
2026-09-22T20:00,pressure_profile,ecmwf_ifs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Los_Angeles,34.059753,-118.57501,86.0,0.09763240814208984
2026-09-22T21:00,pressure_profile,ecmwf_ifs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Los_Angeles,34.059753,-118.57501,86.0,0.09763240814208984
2026-09-22T22:00,pressure_profile,ecmwf_ifs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Los_Angeles,34.059753,-118.57501,86.0,0.09763240814208984
2026-09-22T23:00,pressure_profile,ecmwf_ifs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Los_Angeles,34.059753,-118.57501,86.0,0.09763240814208984
2026-09-23T00:00,pressure_profile,ecmwf_ifs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Los_Angeles,34.059753,-118.57501,86.0,0.09763240814208984
2026-09-23T01:00,pressure_profile,ecmwf_ifs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Los_Angeles,34.059753,-118.57501,86.0,0.09763240814208984
2026-09-23T02:00,pressure_profile,ecmwf_ifs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Los_Angeles,34.059753,-118.57501,86.0,0.09763240814208984
2026-09-23T03:00,pressure_profile,ecmwf_ifs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Los_Angeles,34.059753,-118.57501,86.0,0.09763240814208984
2026-09-23T04:00,pressure_profile,ecmwf_ifs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Los_Angeles,34.059753,-118.57501,86.0,0.09763240814208984
2026-09-23T05:00,pressure_profile,ecmwf_ifs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Los_Angeles,34.059753,-118.57501,86.0,0.09763240814208984
2026-09-23T06:00,pressure_profile,ecmwf_ifs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Los_Angeles,34.059753,-118.57501,86.0,0.09763240814208984
2026-09-23T07:00,pressure_profile,ecmwf_ifs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Los_Angeles,34.059753,-118.57501,86.0,0.09763240814208984
2026-09-23T08:00,pressure_profile,ecmwf_ifs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Los_Angeles,34.059753,-118.57501,86.0,0.09763240814208984
2026-09-23T09:00,pressure_profile,ecmwf_ifs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Los_Angeles,34.059753,-118.57501,86.0,0.09763240814208984
2026-09-23T10:00,pressure_profile,ecmwf_ifs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Los_Angeles,34.059753,-118.57501,86.0,0.09763240814208984
2026-09-23T11:00,pressure_profile,ecmwf_ifs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Los_Angeles,34.059753,-118.57501,86.0,0.09763240814208984
2026-09-23T12:00,pressure_profile,ecmwf_ifs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Los_Angeles,34.059753,-118.57501,86.0,0.09763240814208984
2026-09-23T13:00,pressure_profile,ecmwf_ifs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Los_Angeles,34.059753,-118.57501,86.0,0.09763240814208984
2026-09-23T14:00,pressure_profile,ecmwf_ifs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Los_Angeles,34.059753,-118.57501,86.0,0.09763240814208984
2026-09-23T15:00,pressure_profile,ecmwf_ifs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Los_Angeles,34.059753,-118.57501,86.0,0.09763240814208984
2026-09-23T16:00,pressure_profile,ecmwf_ifs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Los_Angeles,34.059753,-118.57501,86.0,0.09763240814208984
2026-09-23T17:00,pressure_profile,ecmwf_ifs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Los_Angeles,34.059753,-118.57501,86.0,0.09763240814208984
2026-09-23T18:00,pressure_profile,ecmwf_ifs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Los_Angeles,34.059753,-118.57501,86.0,0.09763240814208984
2026-09-23T19:00,pressure_profile,ecmwf_ifs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Los_Angeles,34.059753,-118.57501,86.0,0.09763240814208984
2026-09-23T20:00,pressure_profile,ecmwf_ifs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Los_Angeles,34.059753,-118.57501,86.0,0.09763240814208984
2026-09-23T21:00,pressure_profile,ecmwf_ifs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Los_Angeles,34.059753,-118.57501,86.0,0.09763240814208984
2026-09-23T22:00,pressure_profile,ecmwf_ifs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Los_Angeles,34.059753,-118.57501,86.0,0.09763240814208984
2026-09-23T23:00,pressure_profile,ecmwf_ifs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Los_Angeles,34.059753,-118.57501,86.0,0.09763240814208984
2026-09-24T00:00,pressure_profile,ecmwf_ifs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Los_Angeles,34.059753,-118.57501,86.0,0.09763240814208984
2026-09-24T01:00,pressure_profile,ecmwf_ifs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Los_Angeles,34.059753,-118.57501,86.0,0.09763240814208984
2026-09-24T02:00,pressure_profile,ecmwf_ifs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Los_Angeles,34.059753,-118.57501,86.0,0.09763240814208984
2026-09-24T03:00,pressure_profile,ecmwf_ifs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Los_Angeles,34.059753,-118.57501,86.0,0.09763240814208984
2026-09-24T04:00,pressure_profile,ecmwf_ifs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Los_Angeles,34.059753,-118.57501,86.0,0.09763240814208984
2026-09-24T05:00,pressure_profile,ecmwf_ifs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Los_Angeles,34.059753,-118.57501,86.0,0.09763240814208984
2026-09-24T06:00,pressure_profile,ecmwf_ifs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Los_Angeles,34.059753,-118.57501,86.0,0.09763240814208984
2026-09-24T07:00,pressure_profile,ecmwf_ifs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Los_Angeles,34.059753,-118.57501,86.0,0.09763240814208984
2026-09-24T08:00,pressure_profile,ecmwf_ifs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Los_Angeles,34.059753,-118.57501,86.0,0.09763240814208984
2026-09-24T09:00,pressure_profile,ecmwf_ifs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Los_Angeles,34.059753,-118.57501,86.0,0.09763240814208984
2026-09-24T10:00,pressure_profile,ecmwf_ifs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Los_Angeles,34.059753,-118.57501,86.0,0.09763240814208984
2026-09-24T11:00,pressure_profile,ecmwf_ifs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Los_Angeles,34.059753,-118.57501,86.0,0.09763240814208984
2026-09-24T12:00,pressure_profile,ecmwf_ifs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Los_Angeles,34.059753,-118.57501,86.0,0.09763240814208984
2026-09-24T13:00,pressure_profile,ecmwf_ifs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Los_Angeles,34.059753,-118.57501,86.0,0.09763240814208984
2026-09-24T14:00,pressure_profile,ecmwf_ifs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Los_Angeles,34.059753,-118.57501,86.0,0.09763240814208984
2026-09-24T15:00,pressure_profile,ecmwf_ifs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Los_Angeles,34.059753,-118.57501,86.0,0.09763240814208984
2026-09-24T16:00,pressure_profile,ecmwf_ifs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Los_Angeles,34.059753,-118.57501,86.0,0.09763240814208984
2026-09-24T17:00,pressure_profile,ecmwf_ifs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Los_Angeles,34.059753,-118.57501,86.0,0.09763240814208984
2026-09-24T18:00,pressure_profile,ecmwf_ifs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Los_Angeles,34.059753,-118.57501,86.0,0.09763240814208984
2026-09-24T19:00,pressure_profile,ecmwf_ifs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Los_Angeles,34.059753,-118.57501,86.0,0.09763240814208984
2026-09-24T20:00,pressure_profile,ecmwf_ifs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Los_Angeles,34.059753,-118.57501,86.0,0.09763240814208984
2026-09-24T21:00,pressure_profile,ecmwf_ifs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Los_Angeles,34.059753,-118.57501,86.0,0.09763240814208984
2026-09-24T22:00,pressure_profile,ecmwf_ifs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Los_Angeles,34.059753,-118.57501,86.0,0.09763240814208984
2026-09-24T23:00,pressure_profile,ecmwf_ifs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Los_Angeles,34.059753,-118.57501,86.0,0.09763240814208984
2026-09-25T00:00,pressure_profile,ecmwf_ifs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Los_Angeles,34.059753,-118.57501,86.0,0.09763240814208984
2026-09-25T01:00,pressure_profile,ecmwf_ifs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Los_Angeles,34.059753,-118.57501,86.0,0.09763240814208984
2026-09-25T02:00,pressure_profile,ecmwf_ifs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Los_Angeles,34.059753,-118.57501,86.0,0.09763240814208984
2026-09-25T03:00,pressure_profile,ecmwf_ifs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Los_Angeles,34.059753,-118.57501,86.0,0.09763240814208984
2026-09-25T04:00,pressure_profile,ecmwf_ifs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Los_Angeles,34.059753,-118.57501,86.0,0.09763240814208984
2026-09-25T05:00,pressure_profile,ecmwf_ifs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Los_Angeles,34.059753,-118.57501,86.0,0.09763240814208984
2026-09-25T06:00,pressure_profile,ecmwf_ifs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Los_Angeles,34.059753,-118.57501,86.0,0.09763240814208984
2026-09-25T07:00,pressure_profile,ecmwf_ifs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Los_Angeles,34.059753,-118.57501,86.0,0.09763240814208984
2026-09-25T08:00,pressure_profile,ecmwf_ifs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Los_Angeles,34.059753,-118.57501,86.0,0.09763240814208984
2026-09-25T09:00,pressure_profile,ecmwf_ifs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Los_Angeles,34.059753,-118.57501,86.0,0.09763240814208984
2026-09-25T10:00,pressure_profile,ecmwf_ifs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Los_Angeles,34.059753,-118.57501,86.0,0.09763240814208984
2026-09-25T11:00,pressure_profile,ecmwf_ifs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Los_Angeles,34.059753,-118.57501,86.0,0.09763240814208984
2026-09-25T12:00,pressure_profile,ecmwf_ifs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Los_Angeles,34.059753,-118.57501,86.0,0.09763240814208984
2026-09-25T13:00,pressure_profile,ecmwf_ifs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Los_Angeles,34.059753,-118.57501,86.0,0.09763240814208984
2026-09-25T14:00,pressure_profile,ecmwf_ifs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Los_Angeles,34.059753,-118.57501,86.0,0.09763240814208984
2026-09-25T15:00,pressure_profile,ecmwf_ifs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Los_Angeles,34.059753,-118.57501,86.0,0.09763240814208984
2026-09-25T16:00,pressure_profile,ecmwf_ifs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Los_Angeles,34.059753,-118.57501,86.0,0.09763240814208984
2026-09-25T17:00,pressure_profile,ecmwf_ifs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Los_Angeles,34.059753,-118.57501,86.0,0.09763240814208984
2026-09-25T18:00,pressure_profile,ecmwf_ifs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Los_Angeles,34.059753,-118.57501,86.0,0.09763240814208984
2026-09-25T19:00,pressure_profile,ecmwf_ifs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Los_Angeles,34.059753,-118.57501,86.0,0.09763240814208984
2026-09-25T20:00,pressure_profile,ecmwf_ifs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Los_Angeles,34.059753,-118.57501,86.0,0.09763240814208984
2026-09-25T21:00,pressure_profile,ecmwf_ifs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Los_Angeles,34.059753,-118.57501,86.0,0.09763240814208984
2026-09-25T22:00,pressure_profile,ecmwf_ifs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Los_Angeles,34.059753,-118.57501,86.0,0.09763240814208984
2026-09-25T23:00,pressure_profile,ecmwf_ifs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Los_Angeles,34.059753,-118.57501,86.0,0.09763240814208984
2026-09-26T00:00,pressure_profile,ecmwf_ifs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Los_Angeles,34.059753,-118.57501,86.0,0.09763240814208984
2026-09-26T01:00,pressure_profile,ecmwf_ifs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Los_Angeles,34.059753,-118.57501,86.0,0.09763240814208984
2026-09-26T02:00,pressure_profile,ecmwf_ifs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Los_Angeles,34.059753,-118.57501,86.0,0.09763240814208984
2026-09-26T03:00,pressure_profile,ecmwf_ifs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Los_Angeles,34.059753,-118.57501,86.0,0.09763240814208984
2026-09-26T04:00,pressure_profile,ecmwf_ifs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Los_Angeles,34.059753,-118.57501,86.0,0.09763240814208984
2026-09-26T05:00,pressure_profile,ecmwf_ifs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Los_Angeles,34.059753,-118.57501,86.0,0.09763240814208984
2026-09-26T06:00,pressure_profile,ecmwf_ifs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Los_Angeles,34.059753,-118.57501,86.0,0.09763240814208984
2026-09-26T07:00,pressure_profile,ecmwf_ifs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Los_Angeles,34.059753,-118.57501,86.0,0.09763240814208984
2026-09-26T08:00,pressure_profile,ecmwf_ifs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Los_Angeles,34.059753,-118.57501,86.0,0.09763240814208984
2026-09-26T09:00,pressure_profile,ecmwf_ifs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Los_Angeles,34.059753,-118.57501,86.0,0.09763240814208984
2026-09-26T10:00,pressure_profile,ecmwf_ifs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Los_Angeles,34.059753,-118.57501,86.0,0.09763240814208984
2026-09-26T11:00,pressure_profile,ecmwf_ifs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Los_Angeles,34.059753,-118.57501,86.0,0.09763240814208984
2026-09-26T12:00,pressure_profile,ecmwf_ifs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Los_Angeles,34.059753,-118.57501,86.0,0.09763240814208984
2026-09-26T13:00,pressure_profile,ecmwf_ifs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Los_Angeles,34.059753,-118.57501,86.0,0.09763240814208984
2026-09-26T14:00,pressure_profile,ecmwf_ifs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Los_Angeles,34.059753,-118.57501,86.0,0.09763240814208984
2026-09-26T15:00,pressure_profile,ecmwf_ifs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Los_Angeles,34.059753,-118.57501,86.0,0.09763240814208984
2026-09-26T16:00,pressure_profile,ecmwf_ifs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Los_Angeles,34.059753,-118.57501,86.0,0.09763240814208984
