time_utc,cams_uv_biologically_effective_dose,cams_uv_biologically_effective_dose_clear_sky,cams_surface_downward_uv_radiation,source,cams_total_aerosol_optical_depth_at_340_nm,cams_total_aerosol_optical_depth_at_355_nm,cams_total_aerosol_optical_depth_at_380_nm,cams_total_aerosol_optical_depth_at_400_nm,cams_total_absorption_aerosol_optical_depth_at_340_nm,cams_total_absorption_aerosol_optical_depth_at_355_nm,cams_total_absorption_aerosol_optical_depth_at_380_nm,cams_total_absorption_aerosol_optical_depth_at_400_nm,cams_single_scattering_albedo_at_340_nm,cams_single_scattering_albedo_at_355_nm,cams_single_scattering_albedo_at_380_nm,cams_single_scattering_albedo_at_400_nm,cams_asymmetry_factor_at_340_nm,cams_asymmetry_factor_at_355_nm,cams_asymmetry_factor_at_380_nm,cams_asymmetry_factor_at_400_nm,cams_gems_total_column_ozone,cams_total_column_vertically_integrated_water_vapour,cams_total_column_cloud_liquid_water,cams_total_column_cloud_ice_water,cams_total_cloud_cover,cams_forecast_albedo,cams_surface_direct_normal_short_wave_solar_radiation,cams_surface_short_wave_solar_radiation_downwards,cams_cycle
2026-09-24 14:00:00+00:00,0.032529134,0.041003898,2.786631e+06,cams_direct_forecast,0.16699302,0.16294077,0.15579484,0.14979646,0.0107263345,0.0102978535,0.009632089,0.009110771,0.93576515,0.93679726,0.93817234,0.93917644,0.6953648,0.6960549,0.6964807,0.6964286,0.0060956934,25.8759,0.038842384,0.0,0.6281567,0.16361964,1.9352688e+07,2.3179008e+07,2026-09-22T12:00Z
2026-09-24 15:00:00+00:00,0.07710917,0.078419976,2.947413e+06,cams_direct_forecast,0.18073899,0.17640333,0.16873908,0.16228794,0.011222688,0.010772866,0.01007455,0.009534741,0.9378996,0.93892324,0.940288,0.9412417,0.6990649,0.6998252,0.7003745,0.7003964,0.006074163,25.25801,0.0051342035,0.0,0.06860982,0.16348869,2.1204768e+07,2.460736e+07,2026-09-22T12:00Z
2026-09-24 16:00:00+00:00,0.11503536,0.11518789,3.172757e+06,cams_direct_forecast,0.20007676,0.19521402,0.18663284,0.17942114,0.011776451,0.011302808,0.01056837,0.0100049665,0.9411342,0.9420944,0.9433679,0.9442326,0.7031759,0.70393634,0.7045005,0.7045138,0.006051131,24.998322,0.00025580556,0.0,0.05503687,0.16353226,2.363336e+07,2.6643392e+07,2026-09-22T12:00Z
2026-09-24 17:00:00+00:00,0.12548546,0.13713913,3.436054e+06,cams_direct_forecast,0.24125701,0.23559445,0.22556376,0.21709716,0.012324341,0.011826684,0.011055841,0.010468615,0.94885594,0.9497406,0.9509263,0.95172024,0.714368,0.715451,0.7166261,0.71711963,0.006035674,24.7173,0.014225487,0.0,0.26441824,0.16353226,2.6005216e+07,2.8936624e+07,2026-09-22T12:00Z
2026-09-24 18:00:00+00:00,0.09974649,0.13637495,3.703258e+06,cams_direct_forecast,0.26153624,0.25537974,0.24447578,0.23527454,0.012634215,0.012122772,0.01133111,0.010730003,0.95168805,0.95252633,0.9536477,0.9543904,0.718095,0.71921426,0.72046787,0.72101694,0.0060323426,24.305954,0.036558803,0.0,0.9682643,0.16353226,2.8172448e+07,3.1287248e+07,2026-09-22T12:00Z
2026-09-24 19:00:00+00:00,0.09293471,0.1135529,3.93961e+06,cams_direct_forecast,0.27360538,0.26716688,0.25576815,0.24614863,0.012823944,0.012303825,0.011499201,0.010892417,0.95313203,0.95394945,0.95504296,0.95575106,0.7195565,0.72070396,0.7220183,0.7226137,0.0060315835,23.717987,0.022090327,0.0,0.65560514,0.16348904,2.9912928e+07,3.3353888e+07,2026-09-22T12:00Z
2026-09-24 20:00:00+00:00,0.07625053,0.07743569,4.149634e+06,cams_direct_forecast,0.2759621,0.26942027,0.25785756,0.24811666,0.012921726,0.012396822,0.011584964,0.010979086,0.9531784,0.9539898,0.955075,0.955753,0.71830606,0.7194135,0.72067326,0.72122693,0.0060310685,22.846085,0.0017611347,0.0,0.12684417,0.16357642,3.1632432e+07,3.518365e+07,2026-09-22T12:00Z
2026-09-24 21:00:00+00:00,0.03966709,0.040286798,4.316552e+06,cams_direct_forecast,0.27256656,0.26600546,0.25442642,0.2446863,0.013181778,0.012645759,0.01181689,0.011199179,0.9516372,0.95245904,0.95355266,0.9542279,0.71603996,0.71702915,0.7180743,0.7184442,0.006037035,21.877838,0.0017600823,0.00020176826,0.33044606,0.1637646,3.3297552e+07,3.66816e+07,2026-09-22T12:00Z
2026-09-24 22:00:00+00:00,0.013727944,0.014150836,4.421785e+06,cams_direct_forecast,0.27166742,0.26505825,0.2534024,0.24360406,0.013584995,0.013032552,0.0121782925,0.01154143,0.94999504,0.9508323,0.9519413,0.9526224,0.7143198,0.71521115,0.7160752,0.7162826,0.006041991,21.005066,0.00137223,8.647598e-05,0.7191207,0.16401064,3.465693e+07,3.7651024e+07,2026-09-22T12:00Z
2026-09-24 23:00:00+00:00,0.0019957907,0.0021451572,4.467094e+06,cams_direct_forecast,0.25363636,0.24742272,0.23646744,0.22726768,0.01358527,0.013034081,0.012181383,0.011543408,0.9464394,0.94732195,0.9484872,0.94920933,0.7091087,0.70985943,0.71046066,0.71045667,0.0060312017,19.835144,0.0043151113,0.002743352,0.8608676,0.16419882,3.569789e+07,3.810995e+07,2026-09-22T12:00Z
2026-09-25 00:00:00+00:00,0.0,0.0,4.473979e+06,cams_direct_forecast,0.23239578,0.22669154,0.21663196,0.20818594,0.013209774,0.012676222,0.011850273,0.011228396,0.94315726,0.9440805,0.94529617,0.9460638,0.7064654,0.7071317,0.7075764,0.707455,0.006004798,18.603653,0.0021109574,0.003960736,0.77250355,0.16427225,3.5907696e+07,3.8165024e+07,2026-09-22T12:00Z
2026-09-25 01:00:00+00:00,0.0,0.0,4.473979e+06,cams_direct_forecast,0.19577786,0.19090796,0.18232863,0.1751359,0.012207375,0.011718698,0.01096125,0.010384522,0.93763,0.93859845,0.9398635,0.9406871,0.7031785,0.7036973,0.70386344,0.703529,0.005990111,17.184544,0.00069346925,0.0035979138,0.70965385,0.16427225,3.5907696e+07,3.8165024e+07,2026-09-22T12:00Z
2026-09-25 02:00:00+00:00,0.0,0.0,4.473979e+06,cams_direct_forecast,0.15343487,0.14954984,0.14272612,0.13702777,0.010770372,0.010345831,0.009685892,0.009174747,0.9297329,0.9307463,0.9320605,0.9329678,0.6973086,0.6976407,0.6974654,0.6969117,0.0059849564,15.448562,0.000116990646,0.0028315498,0.59133655,0.16427225,3.5907696e+07,3.8165024e+07,2026-09-22T12:00Z
2026-09-25 03:00:00+00:00,0.0,0.0,4.473979e+06,cams_direct_forecast,0.12190128,0.118777774,0.113311015,0.108762175,0.00946462,0.009097818,0.008526145,0.008078312,0.92223376,0.9232782,0.92462474,0.9255945,0.69113064,0.6913399,0.6909082,0.69024354,0.005986462,13.747413,3.0517593e-05,0.0012716537,0.542581,0.16427225,3.5907696e+07,3.8165024e+07,2026-09-22T12:00Z
2026-09-25 04:00:00+00:00,0.0,0.0,4.473979e+06,cams_direct_forecast,0.10792773,0.1051482,0.10030058,0.09628465,0.008697613,0.008365004,0.00784544,0.0074298624,0.919281,0.9203108,0.9216408,0.9226929,0.68697417,0.68717337,0.68669,0.6860788,0.0059835427,12.643135,0.0,0.0019261071,0.6789815,0.16427225,3.5907696e+07,3.8165024e+07,2026-09-22T12:00Z
2026-09-25 05:00:00+00:00,0.0,0.0,4.473979e+06,cams_direct_forecast,0.10940014,0.10672858,0.102036536,0.09812416,0.008448333,0.008126247,0.007622297,0.0072085024,0.92271906,0.92380184,0.9252387,0.92647773,0.69413996,0.69466555,0.69473547,0.6946007,0.0059727514,12.346652,0.0,0.0008715007,0.75957215,0.16427225,3.5907696e+07,3.8165024e+07,2026-09-22T12:00Z
2026-09-25 06:00:00+00:00,0.0,0.0,4.473979e+06,cams_direct_forecast,0.102022976,0.09950901,0.09508689,0.09139708,0.008364263,0.008044638,0.007545428,0.0071374173,0.9179639,0.9191037,0.92059195,0.92185265,0.69098544,0.6912924,0.6908904,0.6903823,0.00596168,12.606367,0.0,0.0006374696,0.40868628,0.16427225,3.5907696e+07,3.8165024e+07,2026-09-22T12:00Z
2026-09-25 07:00:00+00:00,0.0,0.0,4.473979e+06,cams_direct_forecast,0.09957398,0.09714876,0.09287047,0.08929434,0.008316124,0.007997258,0.0074998895,0.0070913997,0.9164501,0.9176462,0.919209,0.9205489,0.6915389,0.691818,0.69132745,0.69075453,0.0059511634,13.024928,0.0,0.0045202253,0.7920023,0.16427225,3.5907696e+07,3.8165024e+07,2026-09-22T12:00Z
2026-09-25 08:00:00+00:00,0.0,0.0,4.473979e+06,cams_direct_forecast,0.10136591,0.09886665,0.09446772,0.09079421,0.008304517,0.0079858145,0.0074890037,0.0070752813,0.9180547,0.91920775,0.9207038,0.922052,0.69321233,0.6934643,0.69290805,0.6922845,0.0059426525,13.398165,0.0055342745,0.024073359,0.984803,0.16427225,3.5907696e+07,3.8165024e+07,2026-09-22T12:00Z
2026-09-25 09:00:00+00:00,0.0,0.0,4.473979e+06,cams_direct_forecast,0.10455491,0.1020209,0.09755055,0.09381092,0.008150666,0.007838324,0.0073517156,0.0069353287,0.92204094,0.92316645,0.92463475,0.9260681,0.6982621,0.698679,0.6984017,0.6979984,0.005938346,13.755768,0.0164126,0.039694678,0.9957531,0.16427225,3.5907696e+07,3.8165024e+07,2026-09-22T12:00Z
2026-09-25 10:00:00+00:00,0.0,0.0,4.473979e+06,cams_direct_forecast,0.107870735,0.10531778,0.10080591,0.09702357,0.007876292,0.0075757434,0.007106508,0.006689671,0.9269839,0.9280678,0.9295039,0.93105197,0.7031473,0.70378953,0.7039272,0.7038736,0.005944906,14.05171,0.0140604675,0.032817498,0.9927217,0.16427225,3.5907696e+07,3.8165024e+07,2026-09-22T12:00Z
2026-09-25 11:00:00+00:00,0.0,0.0,4.473979e+06,cams_direct_forecast,0.10657767,0.10402708,0.09952702,0.095762804,0.0077078776,0.0074147196,0.006957136,0.00654725,0.9276728,0.9287166,0.93009156,0.9316239,0.70250154,0.7031266,0.70320624,0.7031153,0.00597306,14.221458,0.04016626,0.0323049,1.0,0.16422808,3.5907696e+07,3.8165024e+07,2026-09-22T12:00Z
2026-09-25 12:00:00+00:00,0.0011928922,0.0021464075,4.475286e+06,cams_direct_forecast,0.1037584,0.10130574,0.09697829,0.093358934,0.0074815117,0.007198396,0.006755228,0.0063461023,0.9278855,0.9289344,0.9303338,0.9320154,0.70149064,0.70217276,0.70233923,0.7023635,0.005978042,14.124973,0.032074016,0.056210436,1.0,0.1634674,3.5907584e+07,3.817544e+07,2026-09-22T12:00Z
2026-09-25 13:00:00+00:00,0.00803302,0.014574899,4.495844e+06,cams_direct_forecast,0.1072494,0.10475737,0.10035833,0.096674055,0.007353484,0.0070754252,0.006639794,0.0062316996,0.93143344,0.93245614,0.9338373,0.9355366,0.70428777,0.705122,0.70557034,0.7058294,0.0059908996,14.020777,0.019190662,0.09736296,1.0,0.16322136,3.5907696e+07,3.835125e+07,2026-09-22T12:00Z
2026-09-25 14:00:00+00:00,0.026516922,0.041561816,4.549909e+06,cams_direct_forecast,0.11019256,0.10765787,0.103176296,0.09941587,0.007367061,0.007088241,0.0066514653,0.0062431144,0.933145,0.934161,0.9355342,0.9372038,0.70566344,0.7065697,0.707158,0.70750487,0.0060164668,14.094587,0.007104063,0.05973353,0.9991641,0.16301852,3.5907696e+07,3.8691216e+07,2026-09-22T12:00Z
2026-09-25 15:00:00+00:00,0.028259186,0.07942,4.655688e+06,cams_direct_forecast,0.10571481,0.103265524,0.0989375,0.09530991,0.0070507284,0.00678422,0.0063663544,0.0059737707,0.9333039,0.9343031,0.9356529,0.9373222,0.704833,0.7057166,0.70628273,0.70660025,0.006039156,14.7376995,0.070878394,0.07933585,1.0000002,0.16288728,3.631048e+07,3.953592e+07,2026-09-22T12:00Z
2026-09-25 16:00:00+00:00,0.03391569,0.1160843,4.743456e+06,cams_direct_forecast,0.11154456,0.10891692,0.10428724,0.10041293,0.0072313272,0.006957151,0.00652687,0.0061245705,0.93517256,0.9361261,0.93741596,0.9390081,0.70516956,0.70603675,0.7066248,0.7069263,0.0060538147,15.301214,0.15628153,0.06311449,1.0,0.16291744,3.631048e+07,4.0142016e+07,2026-09-22T12:00Z
2026-09-25 17:00:00+00:00,0.043071423,0.1379122,4.82488e+06,cams_direct_forecast,0.122858256,0.11988817,0.11467916,0.11033582,0.007665582,0.0073736208,0.006915367,0.0064948145,0.9376106,0.93850064,0.93970305,0.9411412,0.70455253,0.70538396,0.7059661,0.70623183,0.0060696374,15.444238,0.1463924,0.026035141,1.0,0.16293144,3.631048e+07,4.0799744e+07,2026-09-22T12:00Z
2026-09-25 18:00:00+00:00,0.040318817,0.1370255,4.947391e+06,cams_direct_forecast,0.13001852,0.12683913,0.121276096,0.11664764,0.008080678,0.00777188,0.0072871,0.0068463353,0.93785447,0.9387312,0.9399178,0.9413122,0.7029164,0.7037058,0.704248,0.70447236,0.006088963,15.491428,0.17189461,0.022857703,1.0,0.16293144,3.6468176e+07,4.164576e+07,2026-09-22T12:00Z
2026-09-25 19:00:00+00:00,0.02651486,0.11364714,5.044929e+06,cams_direct_forecast,0.14260958,0.13914292,0.1330747,0.12802355,0.008361565,0.008041241,0.007538352,0.0070815226,0.9413727,0.9422138,0.9433572,0.9446906,0.7075827,0.70847726,0.7092386,0.7096225,0.0060998574,15.292427,0.24334437,0.027415019,1.0,0.16287297,3.664749e+07,4.2546576e+07,2026-09-22T12:00Z
2026-09-25 20:00:00+00:00,0.015960079,0.07704306,5.099046e+06,cams_direct_forecast,0.14329307,0.139751,0.13355869,0.12840985,0.008443688,0.0081196325,0.0076125176,0.007164005,0.9410756,0.94190025,0.9430033,0.9442098,0.70609576,0.706885,0.7074436,0.7076627,0.006106409,14.753679,0.2954455,0.027896225,1.0,0.16297466,3.664749e+07,4.313667e+07,2026-09-22T12:00Z
2026-09-25 21:00:00+00:00,0.009007356,0.040115066,5.14983e+06,cams_direct_forecast,0.13118826,0.12788019,0.12211497,0.11733681,0.008355503,0.008035542,0.0075347396,0.007095369,0.93629926,0.93715376,0.9382871,0.9395186,0.6988237,0.69939077,0.699522,0.69944423,0.0061095813,14.056757,0.2667144,0.02610965,1.0,0.16316283,3.664749e+07,4.3442496e+07,2026-09-22T12:00Z
2026-09-25 22:00:00+00:00,0.0033587993,0.013930413,5.181604e+06,cams_direct_forecast,0.12529883,0.12215008,0.11665658,0.11210519,0.0083019445,0.007984645,0.007487687,0.0070449393,0.9337333,0.9346224,0.9358045,0.93714756,0.69563365,0.6961382,0.6961232,0.69596285,0.0061113876,13.474977,0.24270713,0.026109725,1.0,0.16340983,3.664749e+07,4.368101e+07,2026-09-22T12:00Z
2026-09-25 23:00:00+00:00,0.0005318672,0.0020010718,5.196889e+06,cams_direct_forecast,0.118474334,0.11541701,0.110103585,0.105719194,0.00825928,0.007944337,0.007450947,0.007011901,0.9302506,0.9311323,0.93229055,0.9336361,0.6906709,0.69099015,0.6906136,0.69020855,0.0061099124,13.147155,0.21371633,0.022264283,0.9999289,0.163598,3.664749e+07,4.3760784e+07,2026-09-22T12:00Z
2026-09-26 00:00:00+00:00,0.0,0.0,5.199678e+06,cams_direct_forecast,0.11601011,0.11296328,0.10767628,0.10332222,0.008443254,0.008120666,0.007616847,0.007183234,0.927162,0.9280543,0.929202,0.93041575,0.68746006,0.68760276,0.68686503,0.686193,0.006106027,13.046685,0.16213566,0.016218565,0.9997121,0.16367084,3.664749e+07,4.377917e+07,2026-09-22T12:00Z
2026-09-26 01:00:00+00:00,0.0,0.0,5.199678e+06,cams_direct_forecast,0.11617617,0.11316185,0.10791877,0.103592604,0.008601,0.008272416,0.007759492,0.007320114,0.9259166,0.92684764,0.9280478,0.92928475,0.689046,0.6892261,0.6885021,0.6878719,0.006109429,12.848104,0.13417476,0.013587281,0.99731314,0.16367084,3.664749e+07,4.377917e+07,2026-09-22T12:00Z
2026-09-26 02:00:00+00:00,0.0,0.0,5.199678e+06,cams_direct_forecast,0.1152915,0.11233569,0.10717567,0.10291003,0.008792476,0.008456957,0.007933291,0.00748631,0.9237007,0.9246802,0.9259418,0.927216,0.69025034,0.6904199,0.6896037,0.68894064,0.006107511,12.41396,0.12296647,0.010494735,0.99743205,0.16367084,3.664749e+07,4.377917e+07,2026-09-22T12:00Z
2026-09-26 03:00:00+00:00,0.0,0.0,5.199678e+06,cams_direct_forecast,0.11753887,0.114605084,0.10946996,0.10521508,0.009009214,0.008666897,0.0081312675,0.0076686637,0.92333025,0.9243554,0.92570084,0.927093,0.69380796,0.6941282,0.69354117,0.6931215,0.0061070006,11.888428,0.100991905,0.008555155,0.9954854,0.16367084,3.664749e+07,4.377917e+07,2026-09-22T12:00Z
2026-09-26 04:00:00+00:00,0.0,0.0,5.199678e+06,cams_direct_forecast,0.12158004,0.11856751,0.11328769,0.108907856,0.00934853,0.008994199,0.008439702,0.007963183,0.9230998,0.92413473,0.9254939,0.9268736,0.695756,0.69611,0.69554466,0.6951699,0.00609897,11.379781,0.10656357,0.009318206,0.9962776,0.16367084,3.664749e+07,4.377917e+07,2026-09-22T12:00Z
2026-09-26 05:00:00+00:00,0.0,0.0,5.199678e+06,cams_direct_forecast,0.12439951,0.12129705,0.11586898,0.111375205,0.009632723,0.009268839,0.008699012,0.0082115475,0.92255986,0.92357945,0.9249173,0.9262645,0.6955186,0.69585484,0.69525176,0.69486856,0.0060880436,11.072634,0.11895117,0.01080348,0.99757934,0.16367084,3.664749e+07,4.377917e+07,2026-09-22T12:00Z
2026-09-26 06:00:00+00:00,0.0,0.0,5.199678e+06,cams_direct_forecast,0.13030674,0.1270473,0.12135087,0.11663397,0.009979211,0.009602156,0.0090117715,0.00850415,0.9234138,0.92441726,0.9257342,0.92708313,0.6962263,0.6965955,0.6960755,0.69572556,0.0060794544,11.102497,0.1022819,0.010830697,0.9932639,0.16367084,3.664749e+07,4.377917e+07,2026-09-22T12:00Z
2026-09-26 07:00:00+00:00,0.0,0.0,5.199678e+06,cams_direct_forecast,0.13295543,0.12954919,0.12361806,0.11872355,0.0101742055,0.009789631,0.009187729,0.008672169,0.92347443,0.9244316,0.9256751,0.92695415,0.69415486,0.6944339,0.6937942,0.69331324,0.0060732574,11.292208,0.0854484,0.008480697,0.9456818,0.16367084,3.664749e+07,4.377917e+07,2026-09-22T12:00Z
2026-09-26 08:00:00+00:00,0.0,0.0,5.199678e+06,cams_direct_forecast,0.13400348,0.13051538,0.124454044,0.11946112,0.010066493,0.009685741,0.009090491,0.008584614,0.92487615,0.9257861,0.9269551,0.92813706,0.69365424,0.6939035,0.6932435,0.6927078,0.0060687936,11.475395,0.047937524,0.0066357725,0.8013871,0.16367084,3.664749e+07,4.377917e+07,2026-09-22T12:00Z
2026-09-26 09:00:00+00:00,0.0,0.0,5.199678e+06,cams_direct_forecast,0.13140744,0.12798469,0.12203319,0.117127135,0.009629135,0.009264385,0.0086950995,0.008218799,0.9267162,0.92760664,0.9287424,0.9298244,0.6941603,0.69442,0.69378954,0.6932373,0.006075275,11.4792185,0.008718953,0.0017358416,0.3057207,0.16367084,3.664749e+07,4.377917e+07,2026-09-22T12:00Z
2026-09-26 10:00:00+00:00,0.0,0.0,5.199678e+06,cams_direct_forecast,0.12112413,0.117936924,0.11240482,0.107852116,0.008785974,0.008453893,0.007935556,0.007507446,0.92743367,0.92828995,0.9293746,0.93036526,0.69161755,0.6918036,0.6910486,0.69040823,0.006088113,11.041902,0.0015748441,0.00044741482,0.084263474,0.16367084,3.664749e+07,4.377917e+07,2026-09-22T12:00Z
2026-09-26 11:00:00+00:00,0.0,0.0,5.199678e+06,cams_direct_forecast,0.1140317,0.111024804,0.10580828,0.10151836,0.00805206,0.0077486928,0.0072748614,0.0068842885,0.9293546,0.9301749,0.9312137,0.9321568,0.6905547,0.6907575,0.6900367,0.6894351,0.006102595,10.395196,0.00023059547,0.0001050625,0.04188761,0.16362822,3.664749e+07,4.377917e+07,2026-09-22T12:00Z
2026-09-26 12:00:00+00:00,0.0020108987,0.002011544,5.201477e+06,cams_direct_forecast,0.11231077,0.109334074,0.10418027,0.099946305,0.0077082524,0.0074181776,0.0069649676,0.0065931743,0.9313412,0.9321258,0.9331204,0.93400896,0.68884015,0.6890465,0.6883627,0.68778306,0.0061066924,9.753164,3.7291087e-05,0.0,0.021215336,0.16286755,3.704389e+07,4.379552e+07,2026-09-22T12:00Z
2026-09-26 13:00:00+00:00,0.013950709,0.013954037,5.242967e+06,cams_direct_forecast,0.11464161,0.11160687,0.106352024,0.10203604,0.007697314,0.0074073835,0.0069543356,0.006583545,0.9328459,0.93361825,0.9345995,0.9354676,0.6893629,0.68961126,0.6890376,0.68851405,0.006106788,9.204345,3.0517578e-05,3.3866381e-06,0.05279255,0.16262084,3.902773e+07,4.4256224e+07,2026-09-22T12:00Z
2026-09-26 14:00:00+00:00,0.04015723,0.040170223,5.356398e+06,cams_direct_forecast,0.11655752,0.11341078,0.10798085,0.103535146,0.007859914,0.007563245,0.0070997328,0.0067225965,0.93255216,0.9332973,0.9342371,0.93505615,0.68646866,0.6866079,0.6858824,0.68522,0.0061033987,8.8215885,0.0,3.3866381e-06,0.082178116,0.16241741,4.197547e+07,4.543587e+07,2026-09-22T12:00Z
2026-09-26 15:00:00+00:00,0.07692704,0.07696263,5.54592e+06,cams_direct_forecast,0.12320352,0.11979423,0.11393483,0.109152645,0.008148352,0.007840028,0.007358713,0.006969759,0.9338532,0.934544,0.9354033,0.936137,0.6854817,0.68554056,0.68471634,0.68394667,0.006104024,8.688807,0.0,5.0800154e-06,0.08115375,0.16228646,4.5312816e+07,4.728557e+07,2026-09-22T12:00Z
2026-09-26 16:00:00+00:00,0.11224286,0.112722516,5.797133e+06,cams_direct_forecast,0.13422717,0.13043828,0.123946734,0.11866167,0.0085684005,0.008243104,0.00773558,0.007327439,0.9361577,0.93679756,0.9375823,0.9382416,0.686805,0.68682295,0.685965,0.68513006,0.0061100656,8.830431,0.0,3.3866381e-06,0.096879244,0.16230232,4.876437e+07,4.9632704e+07,2026-09-22T12:00Z
2026-09-26 17:00:00+00:00,0.13272849,0.13429779,6.088306e+06,cams_direct_forecast,0.1464234,0.1422904,0.13520576,0.12943065,0.008997942,0.008654771,0.008119797,0.0076894397,0.938546,0.93917286,0.93994224,0.9405876,0.68988025,0.68994725,0.68919635,0.688407,0.0061198706,9.13416,0.0,0.0016748932,0.21044603,0.16233063,5.2260544e+07,5.2309664e+07,2026-09-22T12:00Z
2026-09-26 18:00:00+00:00,0.13129054,0.13341519,6.394468e+06,cams_direct_forecast,0.1541262,0.14979151,0.14235374,0.13628428,0.009242187,0.008889298,0.008338859,0.007890512,0.9400345,0.94065505,0.9414206,0.9421017,0.692935,0.6930627,0.6924317,0.69172,0.006131256,9.439903,0.0,0.0026854873,0.25730097,0.16233063,5.56964e+07,5.509813e+07,2026-09-22T12:00Z
2026-09-26 19:00:00+00:00,0.108682275,0.11052253,6.687357e+06,cams_direct_forecast,0.16317493,0.15865844,0.15088812,0.14453107,0.009543756,0.0091789495,0.008609365,0.008135974,0.9415118,0.9421463,0.9429421,0.9437082,0.6964168,0.69666344,0.6962581,0.6957102,0.0061399415,9.883121,0.0,0.0036384661,0.64011925,0.16227216,5.9008944e+07,5.777651e+07,2026-09-22T12:00Z
2026-09-26 20:00:00+00:00,0.07388756,0.074633054,6.943957e+06,cams_direct_forecast,0.16831785,0.16360581,0.15551083,0.14889763,0.009819492,0.009443725,0.008857218,0.008370593,0.9416551,0.94227195,0.9430392,0.9437774,0.6964064,0.69660395,0.6961259,0.6955074,0.006142877,10.503624,0.0,0.0018175442,0.4102633,0.16237384,6.2241136e+07,6.0148496e+07,2026-09-22T12:00Z
2026-09-26 21:00:00+00:00,0.03841183,0.038532354,7.14225e+06,cams_direct_forecast,0.17203176,0.16716154,0.15880424,0.15198414,0.010008576,0.009624906,0.009026946,0.008539876,0.9418036,0.94240344,0.94313914,0.94379306,0.696064,0.6961965,0.6956108,0.69489336,0.006141764,10.97607,0.0,0.00034589088,0.16347039,0.16257727,6.5312e+07,6.204571e+07,2026-09-22T12:00Z
2026-09-26 22:00:00+00:00,0.013203534,0.013223874,7.269326e+06,cams_direct_forecast,0.16821723,0.16341121,0.15517563,0.14846565,0.009903714,0.009524488,0.008933371,0.0084559675,0.9411124,0.9417015,0.94241834,0.94303185,0.69387007,0.69392484,0.6931955,0.6923769,0.006138375,10.991088,0.0,0.00011529699,0.08915949,0.16280901,6.799646e+07,6.330813e+07,2026-09-22T12:00Z
2026-09-26 23:00:00+00:00,0.001818389,0.0018231908,7.323636e+06,cams_direct_forecast,0.16079059,0.15621147,0.14836043,0.14196363,0.009618323,0.009251399,0.008678683,0.008214227,0.9401738,0.94076926,0.9414961,0.9421317,0.69271934,0.692763,0.6919919,0.6911669,0.0061335205,10.72158,0.0,0.00026279932,0.16896337,0.16299814,6.99136e+07,6.388245e+07,2026-09-22T12:00Z
2026-09-27 00:00:00+00:00,0.0,0.0,7.329778e+06,cams_direct_forecast,0.15392269,0.1495971,0.14216654,0.136101,0.009367743,0.00901161,0.0084552765,0.008002498,0.9391381,0.9397592,0.94052386,0.9412003,0.69247675,0.6925575,0.6918194,0.69104546,0.0061254036,10.50601,0.0,0.00014920696,0.12283397,0.16305572,7.047123e+07,6.393981e+07,2026-09-22T12:00Z
2026-09-27 01:00:00+00:00,0.0,0.0,7.329778e+06,cams_direct_forecast,0.15169947,0.14756073,0.14041801,0.13456194,0.009211599,0.008862365,0.008316247,0.007865445,0.93927735,0.93994075,0.940775,0.9415475,0.6952989,0.69552875,0.69502133,0.6944488,0.0061243093,10.432018,0.0,0.00026112352,0.25510353,0.16305572,7.047123e+07,6.393981e+07,2026-09-22T12:00Z
2026-09-27 02:00:00+00:00,0.0,0.0,7.329778e+06,cams_direct_forecast,0.15411398,0.15013973,0.14322424,0.1375097,0.009107695,0.008763466,0.008223429,0.0077647245,0.9408932,0.9416219,0.94257367,0.9435237,0.70234674,0.70289224,0.7029194,0.7027911,0.006121222,10.293748,0.0,0.0010461379,0.5721171,0.16305572,7.047123e+07,6.393981e+07,2026-09-22T12:00Z
2026-09-27 03:00:00+00:00,0.0,0.0,7.329778e+06,cams_direct_forecast,0.15411675,0.15027745,0.14356183,0.13798836,0.009082036,0.00873908,0.008200347,0.0077379234,0.94104636,0.94182235,0.94285464,0.9438991,0.7057083,0.70639515,0.70665044,0.706736,0.006121606,10.139487,0.0,0.00190915,0.7105989,0.16305572,7.047123e+07,6.393981e+07,2026-09-22T12:00Z
2026-09-27 04:00:00+00:00,0.0,0.0,7.329778e+06,cams_direct_forecast,0.15017682,0.14643854,0.13988796,0.13444665,0.009199789,0.008851685,0.008305796,0.007843928,0.938696,0.93950814,0.94057983,0.9416122,0.70475376,0.7053537,0.7053996,0.70533985,0.0061171753,9.980927,0.0,0.0014614847,0.66725147,0.16305572,7.047123e+07,6.393981e+07,2026-09-22T12:00Z
2026-09-27 05:00:00+00:00,0.0,0.0,7.329778e+06,cams_direct_forecast,0.15222552,0.14845705,0.14184204,0.13633756,0.009497188,0.009136203,0.008571323,0.008102866,0.93756294,0.9384104,0.9395223,0.9405181,0.7051705,0.70573896,0.7056918,0.7055632,0.006101118,9.938019,0.0,0.0013749443,0.62972075,0.16305572,7.047123e+07,6.393981e+07,2026-09-22T12:00Z
2026-09-27 06:00:00+00:00,0.0,0.0,7.329778e+06,cams_direct_forecast,0.15728524,0.1533725,0.14650872,0.14079756,0.0098454915,0.009469661,0.008882396,0.0084015345,0.9373671,0.9382207,0.9393353,0.94029135,0.7063484,0.7068824,0.70675856,0.7065741,0.006077999,9.983499,0.0,0.0025056885,0.74465317,0.16305602,7.047123e+07,6.393981e+07,2026-09-22T12:00Z
