time,source,model,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,wet_bulb_temperature_2m,pressure_msl,surface_pressure,visibility,weather_code,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,precipitation_probability,precipitation,rain,showers,snowfall,wind_speed_10m,wind_direction_10m,wind_gusts_10m,uv_index,uv_index_clear_sky,sunshine_duration,is_day,cape,lifted_index,convective_inhibition,freezing_level_height,boundary_layer_height,total_column_integrated_water_vapour,evapotranspiration,et0_fao_evapotranspiration,vapour_pressure_deficit,shortwave_radiation,direct_radiation,diffuse_radiation,direct_normal_irradiance,terrestrial_radiation,shortwave_radiation_instant,direct_radiation_instant,diffuse_radiation_instant,direct_normal_irradiance_instant,terrestrial_radiation_instant,relative_humidity_925hPa,relative_humidity_850hPa,relative_humidity_700hPa,relative_humidity_500hPa,relative_humidity_300hPa,cloud_cover_925hPa,cloud_cover_850hPa,cloud_cover_700hPa,cloud_cover_500hPa,cloud_cover_300hPa,geopotential_height_925hPa,geopotential_height_850hPa,geopotential_height_700hPa,geopotential_height_500hPa,geopotential_height_300hPa,timezone,latitude_grid,longitude_grid,elevation_m,generationtime_ms,uv_transmission,uv_attenuation,clearness_index,clearness_index_instant,direct_fraction,diffuse_fraction,direct_fraction_instant,diffuse_fraction_instant,sunshine_fraction,ghi_balance_error,ghi_balance_error_instant,upper_air_rh_max,upper_air_cloud_max,sun_score_0_100,sun_score_evidence_weight,air__pm10,air__pm2_5,air__carbon_monoxide,air__carbon_dioxide,air__nitrogen_dioxide,air__sulphur_dioxide,air__ozone,air__methane,air__aerosol_optical_depth,air__dust,air__uv_index,air__uv_index_clear_sky,air__us_aqi,air__us_aqi_pm2_5,air__us_aqi_pm10,air__us_aqi_ozone
2026-09-23T07:00,deterministic,best_match,59.9,87,56.0,60.5,57.1,1011.2,1001.0,44619.42,1,42,42,0,0,0,0.0,0.0,0.0,0.0,3.0,42,2.9,0.0,0.0,0.0,1,0.0,4.4,0.0,14960.63,442.913,18.7,0.0,0.001,0.23,0.0,0.0,0.0,0.0,6.8,0.0,0.0,0.0,0.0,63.5,29,22,20,17,12,0,0,0,0,0,2539.37,4957.349,10321.522,19153.542,31390.23,America/Los_Angeles,34.03202,-118.52633,86.0,62.02268600463867,,,0.0,0.0,,,,,0.0,0.0,0.0,29.0,0.0,0.0,0.75,38.1,36.2,238.0,489.0,56.0,3.4,0.0,1710.0,0.16,1.0,0.05,0.05,66.0,66.0,19.0,1.0
2026-09-23T08:00,deterministic,best_match,64.3,97,63.4,67.9,63.6,1011.6,1001.5,41010.5,3,100,100,0,0,0,0.0,0.0,0.0,0.0,2.7,55,2.7,0.55,0.55,3600.0,1,0.0,3.6,0.0,15091.863,229.659,19.7,0.0,0.002,0.06,93.5,41.8,51.8,271.6,208.9,157.6,70.4,87.2,457.6,352.1,28,24,22,17,12,0,0,0,0,0,2549.213,4967.192,10331.365,19163.386,31395.52,America/Los_Angeles,34.03202,-118.52633,86.0,62.02268600463867,1.0,0.0,0.4475825753949258,0.4476001136040897,0.44705882352941173,0.5540106951871657,0.44670050761421326,0.5532994923857868,1.0,-0.09999999999999432,-2.842170943040401e-14,28.0,0.0,46.6,1.0,41.0,39.3,246.0,489.0,53.2,3.8,6.0,1729.0,0.16,1.0,0.65,0.65,67.0,67.0,20.0,0.0
2026-09-23T09:00,deterministic,best_match,68.2,90,65.2,73.3,66.0,1011.9,1001.8,48884.516,2,55,55,0,0,0,0.0,0.0,0.0,0.0,1.1,169,1.3,1.85,1.85,3600.0,1,0.0,2.4,0.0,15190.289,754.593,19.6,0.0,0.006,0.24,290.8,191.0,99.8,533.0,487.0,368.0,241.8,126.3,674.7,616.4,27,25,23,17,12,0,0,0,0,0,2562.336,4980.315,10344.488,19183.07,31411.396,America/Los_Angeles,34.03202,-118.52633,86.0,62.02268600463867,1.0,0.0,0.5971252566735114,0.5970149253731344,0.6568088033012379,0.343191196698762,0.6570652173913044,0.3432065217391304,1.0,0.0,-0.10000000000002274,27.0,0.0,65.4,1.0,29.2,26.1,249.0,488.0,47.2,4.4,23.0,1733.0,0.16,2.0,2.0,2.0,69.0,69.0,21.0,0.0
2026-09-23T10:00,deterministic,best_match,71.2,83,65.8,75.4,67.3,1012.0,1002.0,57086.612,0,15,15,0,0,0,0.0,0.0,0.0,0.0,3.9,211,3.8,3.55,3.55,3600.0,1,0.0,2.1,0.0,15223.098,935.039,19.0,0.0,0.012,0.44,506.3,391.8,114.5,727.7,731.6,580.2,449.0,131.2,834.0,838.5,26,24,22,16,12,0,0,0,0,0,2572.179,4986.877,10357.611,19196.196,31432.564,America/Los_Angeles,34.03202,-118.52633,86.0,62.02268600463867,1.0,0.0,0.6920448332422089,0.6919499105545618,0.77384949634604,0.2261505036539601,0.7738710789382971,0.22612892106170282,1.0,0.0,0.0,26.0,0.0,82.7,1.0,30.0,25.5,247.0,486.0,39.5,5.2,45.0,1723.0,0.16,3.0,4.0,4.0,70.0,70.0,21.0,2.0
2026-09-23T11:00,deterministic,best_match,71.9,82,66.1,77.0,67.8,1011.9,1001.9,55118.108,0,10,10,0,0,0,0.0,0.0,0.0,0.0,5.1,236,5.1,5.15,5.15,3600.0,1,0.0,1.9,0.0,15124.672,1066.273,18.6,0.0,0.015,0.48,663.8,524.5,139.3,769.7,926.1,719.0,568.2,150.8,833.7,1003.2,25,22,20,16,12,0,0,0,0,0,2572.179,4990.158,10360.893,19196.196,31432.564,America/Los_Angeles,34.03202,-118.52633,86.0,62.02268600463867,1.0,0.0,0.7167692473814922,0.7167065390749601,0.790147634829768,0.20985236517023204,0.7902642559109876,0.20973574408901252,1.0,0.0,0.0,25.0,0.0,91.6,1.0,30.4,25.1,235.0,481.0,32.5,5.8,65.0,1688.0,0.15,4.0,6.1,6.1,71.0,71.0,21.0,4.0
2026-09-23T12:00,deterministic,best_match,73.0,80,66.5,79.1,68.4,1011.5,1001.5,56840.552,0,9,9,0,0,0,0.0,0.0,0.0,0.0,6.0,248,6.3,6.3,6.3,3600.0,1,0.0,1.8,0.0,15157.48,1164.698,17.9,0.0,0.018,0.55,778.4,637.0,141.4,818.8,1057.3,809.3,662.3,147.0,851.4,1099.3,24,21,18,16,12,0,0,0,0,0,2568.898,4986.877,10357.611,19192.914,31427.272,America/Los_Angeles,34.03202,-118.52633,86.0,62.02268600463867,1.0,0.0,0.7362148869762603,0.7361957609387793,0.8183453237410072,0.18165467625899281,0.8183615470159397,0.1816384529840603,1.0,0.0,0.0,24.0,0.0,96.9,1.0,29.5,24.0,201.0,471.0,27.1,6.1,78.0,1606.0,0.15,4.0,7.5,7.5,71.0,71.0,22.0,8.0
2026-09-23T13:00,deterministic,best_match,73.8,78,66.5,80.0,68.6,1011.5,1001.5,58562.992,0,8,8,0,0,0,0.0,0.0,0.0,0.0,7.2,249,7.7,6.85,6.85,3600.0,1,10.0,1.6,803.0,15157.48,1197.507,17.2,0.0,0.02,0.63,845.8,717.3,128.5,873.4,1116.0,848.9,719.9,129.0,876.6,1120.1,23,20,16,14,10,0,0,0,0,0,2568.898,4990.158,10360.893,19199.474,31432.564,America/Los_Angeles,34.03202,-118.52633,86.0,62.02268600463867,1.0,0.0,0.7578853046594982,0.7578787608249263,0.8480728304563726,0.15192716954362734,0.8480386382377194,0.1519613617622806,1.0,0.0,0.0,23.0,0.0,97.7,1.0,28.2,22.6,155.0,458.0,22.5,6.2,88.0,1499.0,0.14,3.0,7.6,7.6,72.0,72.0,22.0,13.0
2026-09-23T14:00,deterministic,best_match,73.1,81,66.9,78.7,68.7,1011.5,1001.5,54133.86,0,14,14,0,0,0,0.0,0.0,0.0,0.0,8.2,253,8.8,6.65,6.65,3600.0,1,0.0,1.5,0.0,15026.247,1164.698,15.6,0.0,0.019,0.53,824.6,679.5,145.1,840.7,1098.4,799.0,658.4,140.6,814.6,1064.3,20,17,14,16,10,0,0,0,0,0,2568.898,4990.158,10364.173,19196.196,31443.146,America/Los_Angeles,34.03202,-118.52633,86.0,62.02268600463867,1.0,0.0,0.7507283321194465,0.7507281781452598,0.8240358961920932,0.17596410380790686,0.8240300375469336,0.17596996245306631,1.0,0.0,0.0,20.0,0.0,96.1,1.0,26.5,21.0,126.0,449.0,18.5,6.0,96.0,1424.0,0.14,3.0,6.45,6.5,73.0,73.0,23.0,18.0
2026-09-23T15:00,deterministic,best_match,72.3,83,66.8,76.4,68.4,1011.3,1001.3,50196.852,0,19,19,0,0,0,0.0,0.0,0.0,0.0,9.0,256,10.1,5.6,5.8,3600.0,1,10.0,1.3,848.0,15026.247,1181.102,16.2,0.0,0.016,0.46,715.0,556.0,159.0,751.4,1005.7,665.2,517.3,147.9,699.1,935.7,18,18,17,14,10,0,0,0,0,0,2562.336,4986.877,10367.454,19199.474,31443.146,America/Los_Angeles,34.03202,-118.52633,86.0,62.02268600463867,0.9655172413793103,0.034482758620689724,0.7109475986874814,0.7109116169712515,0.7776223776223776,0.22237762237762237,0.7776608538785327,0.2223391461214672,1.0,0.0,1.1368683772161603e-13,18.0,0.0,89.4,1.0,24.7,19.4,126.0,447.0,14.0,5.5,106.0,1413.0,0.15,3.0,4.45,4.5,73.0,73.0,23.0,23.0
2026-09-23T16:00,deterministic,best_match,71.6,83,66.2,74.1,67.7,1011.0,1001.0,49868.764,1,22,22,0,0,0,0.0,0.0,0.0,0.0,9.6,259,11.0,4.2,4.4,3600.0,1,0.0,1.4,0.0,14960.63,1131.89,15.1,0.0,0.013,0.45,596.0,468.0,128.0,753.7,844.0,524.6,411.9,112.7,663.4,742.9,18,15,14,14,8,0,0,0,0,0,2555.775,4983.596,10364.173,19199.474,31443.146,America/Los_Angeles,34.03202,-118.52633,86.0,62.02268600463867,0.9545454545454545,0.045454545454545525,0.7061611374407583,0.706151568178759,0.785234899328859,0.21476510067114093,0.7851696530690049,0.21483034693099504,1.0,0.0,0.0,18.0,0.0,81.3,1.0,23.6,18.5,143.0,448.0,10.1,4.7,115.0,1433.0,0.15,4.0,2.4,2.4,74.0,74.0,23.0,29.0
2026-09-23T17:00,deterministic,best_match,70.4,87,66.3,72.8,67.4,1010.9,1000.9,46259.844,1,36,36,0,0,0,0.0,0.0,0.0,0.0,8.7,258,10.7,2.75,2.75,3600.0,1,30.0,1.3,834.0,14927.821,869.423,15.2,0.0,0.007,0.33,300.0,165.0,135.0,359.1,624.4,239.8,131.9,107.9,287.0,499.1,18,15,12,13,8,0,0,0,0,0,2555.775,4980.315,10367.454,19202.756,31448.438,America/Los_Angeles,34.03202,-118.52633,86.0,62.02268600463867,1.0,0.0,0.4804612427930814,0.48046483670607093,0.55,0.45,0.5500417014178482,0.4499582985821518,1.0,0.0,0.0,18.0,0.0,58.4,1.0,23.1,17.9,162.0,450.0,9.8,4.0,116.0,1447.0,0.15,4.0,0.9,0.9,75.0,75.0,24.0,36.0
2026-09-23T18:00,deterministic,best_match,69.2,90,66.2,72.5,67.0,1011.0,1001.0,42979.004,1,34,34,0,0,0,0.0,0.0,0.0,0.0,6.5,254,10.5,1.15,1.15,3600.0,1,60.0,1.2,820.0,14993.438,754.593,15.6,0.0,0.004,0.24,165.0,91.0,74.0,341.7,362.0,100.7,55.5,45.2,208.6,220.9,20,16,13,13,8,0,0,0,0,0,2559.055,4986.877,10377.297,19209.318,31448.438,America/Los_Angeles,34.03202,-118.52633,86.0,62.02268600463867,1.0,0.0,0.4558011049723757,0.4558623811679493,0.5515151515151515,0.4484848484848485,0.551142005958292,0.44885799404170806,1.0,0.0,0.0,20.0,0.0,48.2,1.0,23.3,18.2,183.0,453.0,14.6,3.5,106.0,1437.0,0.15,4.0,0.15,0.15,75.0,75.0,24.0,41.0
2026-09-23T19:00,deterministic,best_match,68.2,92,65.8,72.3,66.4,1011.3,1001.2,41338.584,2,62,62,0,0,1,0.0,0.0,0.0,0.0,4.2,238,5.1,0.15,0.15,0.0,0,30.0,1.1,860.0,14730.972,738.189,18.2,0.0,0.001,0.19,0.0,0.0,0.0,0.0,83.4,0.0,0.0,0.0,0.0,0.0,26,16,17,13,6,0,0,0,0,0,2562.336,4990.158,10383.858,19209.318,31448.438,America/Los_Angeles,34.03202,-118.52633,86.0,62.02268600463867,1.0,0.0,0.0,,,,,,0.0,0.0,0.0,26.0,0.0,14.2,0.9,24.2,19.3,207.0,457.0,23.1,3.2,89.0,1419.0,0.15,3.0,0.0,0.0,76.0,76.0,24.0,45.0
2026-09-23T20:00,deterministic,best_match,67.6,95,66.1,72.6,66.5,1011.4,1001.3,40026.248,3,100,100,0,0,0,0.0,0.0,0.0,0.0,2.4,221,3.6,0.0,0.0,0.0,0,40.0,1.2,800.0,14501.312,721.785,19.4,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,16,22,11,6,0,0,0,0,0,2562.336,4986.877,10383.858,19202.756,31443.146,America/Los_Angeles,34.03202,-118.52633,86.0,62.02268600463867,,,,,,,,,0.0,0.0,0.0,29.0,0.0,0.0,0.6,25.3,21.1,221.0,460.0,34.2,3.0,70.0,1407.0,0.14,3.0,0.0,0.0,77.0,77.0,25.0,46.0
2026-09-23T21:00,deterministic,best_match,67.8,94,66.0,73.2,66.4,1011.9,1001.8,40026.248,3,100,100,0,0,0,0.0,0.0,0.0,0.0,1.4,189,3.4,0.0,0.0,0.0,0,30.0,1.1,770.0,14238.846,1082.677,20.9,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,18,27,11,6,0,0,0,0,0,2568.898,4993.439,10390.42,19199.474,31437.854,America/Los_Angeles,34.03202,-118.52633,86.0,62.02268600463867,,,,,,,,,0.0,0.0,0.0,29.0,0.0,0.0,0.6,28.2,23.8,217.0,461.0,50.4,3.2,49.0,1403.0,0.14,3.0,0.0,0.0,77.0,77.0,25.0,46.0
2026-09-23T22:00,deterministic,best_match,68.1,92,65.7,73.1,66.4,1012.8,1002.7,41666.668,3,100,100,0,0,0,0.0,0.0,0.0,0.0,2.0,153,5.1,0.0,0.0,0.0,0,10.0,1.2,755.0,14041.995,1279.528,22.4,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,19,32,10,6,0,0,0,0,0,2582.021,5003.281,10400.263,19206.038,31443.146,America/Los_Angeles,34.03202,-118.52633,86.0,62.02268600463867,,,,,,,,,0.0,0.0,0.0,34.0,0.0,0.0,0.6,32.1,27.6,204.0,461.0,69.3,3.6,27.0,1405.0,0.15,3.0,0.0,0.0,78.0,78.0,25.0,43.0
2026-09-23T23:00,deterministic,best_match,68.4,88,64.7,72.6,65.7,1013.5,1003.4,46587.924,3,100,100,0,0,0,0.0,0.0,0.0,0.0,2.7,171,4.5,0.0,0.0,0.0,0,0.0,1.5,1.0,13910.762,1410.761,23.7,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,20,39,10,6,0,0,0,0,0,2595.144,5016.405,10413.386,19209.318,31443.146,America/Los_Angeles,34.03202,-118.52633,86.0,62.02268600463867,,,,,,,,,0.0,0.0,0.0,40.0,0.0,0.0,0.6,31.4,27.5,198.0,464.0,82.3,3.9,11.0,1415.0,0.17,3.0,0.0,0.0,79.0,79.0,26.0,39.0
2026-09-24T00:00,deterministic,best_match,67.5,86,63.2,72.1,64.4,1013.4,1003.3,48228.348,2,60,60,0,0,0,0.0,0.0,0.0,0.0,0.2,360,3.1,0.0,0.0,0.0,0,0.0,1.9,0.0,13943.569,1181.102,23.7,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,20,43,9,6,0,0,0,0,0,2591.864,5013.124,10410.105,19209.318,31437.854,America/Los_Angeles,34.03202,-118.52633,86.0,62.02268600463867,,,,,,,,,0.0,0.0,0.0,43.0,0.0,0.0,0.6,29.6,26.3,208.0,471.0,84.5,4.0,5.0,1439.0,0.19,3.0,0.0,0.0,80.0,80.0,26.0,34.0
2026-09-24T01:00,deterministic,best_match,67.3,88,63.6,71.3,64.7,1013.2,1003.1,45931.756,3,100,100,0,0,0,0.0,0.0,0.0,0.0,2.2,37,4.3,0.0,0.0,0.0,0,0.0,1.9,0.0,13910.762,1115.486,23.3,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,19,44,9,6,0,0,0,0,0,2585.302,5006.562,10400.263,19196.196,31416.69,America/Los_Angeles,34.03202,-118.52633,86.0,62.02268600463867,,,,,,,,,0.0,0.0,0.0,44.0,0.0,0.0,0.6,30.2,27.0,224.0,480.0,80.8,4.0,4.0,1471.0,0.19,2.0,0.0,0.0,81.0,81.0,27.0,27.0
2026-09-24T02:00,deterministic,best_match,66.4,93,64.3,70.4,64.9,1013.5,1003.4,40682.416,3,100,100,0,0,0,0.0,0.0,0.0,0.0,3.0,73,4.0,0.0,0.0,0.0,0,0.0,1.7,0.0,13812.336,1099.081,23.7,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,19,46,7,6,0,0,0,0,0,2595.144,5013.124,10406.824,19196.196,31416.69,America/Los_Angeles,34.03202,-118.52633,86.0,62.02268600463867,,,,,,,,,0.0,0.0,0.0,46.0,0.0,0.0,0.6,32.4,29.2,235.0,487.0,77.4,4.0,4.0,1499.0,0.19,2.0,0.0,0.0,81.0,81.0,27.0,21.0
2026-09-24T03:00,deterministic,best_match,66.2,92,63.8,70.1,64.5,1013.5,1003.4,41666.668,3,83,83,0,0,0,0.0,0.0,0.0,0.0,2.7,125,3.6,0.0,0.0,0.0,0,0.0,2.0,0.0,13812.336,951.444,23.8,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,19,46,6,6,0,0,0,0,0,2591.864,5006.562,10403.543,19189.632,31406.106,America/Los_Angeles,34.03202,-118.52633,86.0,62.02268600463867,,,,,,,,,0.0,0.0,0.0,46.0,0.0,0.0,0.6,36.1,32.9,234.0,491.0,76.9,3.9,2.0,1516.0,0.18,2.0,0.0,0.0,81.0,81.0,27.0,15.0
2026-09-24T04:00,deterministic,best_match,65.5,94,63.7,69.8,64.2,1013.6,1003.5,40026.248,3,100,100,0,0,0,0.0,0.0,0.0,0.0,1.6,82,1.6,0.0,0.0,0.0,0,0.0,2.3,0.0,13648.294,1033.465,24.1,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,20,46,6,6,0,0,0,0,0,2591.864,5006.562,10400.263,19183.07,31400.812,America/Los_Angeles,34.03202,-118.52633,86.0,62.02268600463867,,,,,,,,,0.0,0.0,0.0,46.0,0.0,0.0,0.6,39.0,36.2,228.0,493.0,76.7,3.8,0.0,1528.0,0.18,1.0,0.0,0.0,82.0,82.0,27.0,10.0
2026-09-24T05:00,deterministic,best_match,65.1,94,63.3,69.2,63.8,1013.7,1003.5,40026.248,3,100,100,0,0,0,0.0,0.0,0.0,0.0,1.6,82,1.6,0.0,0.0,0.0,0,0.0,2.8,0.0,13451.443,951.444,24.2,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,20,46,7,6,0,0,0,0,0,2591.864,5009.843,10403.543,19179.792,31395.52,America/Los_Angeles,34.03202,-118.52633,86.0,62.02268600463867,,,,,,,,,0.0,0.0,0.0,46.0,0.0,0.0,0.6,41.0,38.4,226.0,494.0,75.1,3.8,0.0,1539.0,0.18,1.0,0.0,0.0,83.0,83.0,27.0,6.0
2026-09-24T06:00,deterministic,best_match,64.7,94,62.9,67.4,63.4,1014.2,1004.0,40026.248,2,60,60,0,0,0,0.0,0.0,0.0,0.0,4.6,113,5.6,0.0,0.0,0.0,0,0.0,2.8,0.0,13451.443,656.168,24.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,20,47,7,6,0,0,0,0,0,2604.987,5019.685,10410.105,19183.07,31395.52,America/Los_Angeles,34.03202,-118.52633,86.0,62.02268600463867,,,,,,,,,0.0,0.0,0.0,47.0,0.0,0.0,0.6,42.4,40.0,236.0,496.0,71.4,3.8,0.0,1553.0,0.18,1.0,0.0,0.0,83.0,83.0,28.0,3.0
2026-09-24T07:00,deterministic,best_match,64.1,96,62.9,66.7,63.2,1014.9,1004.7,1640.42,45,100,100,0,0,0,0.0,0.0,0.0,0.0,4.6,61,6.5,0.0,0.0,0.0,1,0.0,3.5,0.0,13418.636,1066.273,25.0,0.0,0.001,0.08,0.0,0.0,0.0,0.0,6.1,0.0,0.0,0.0,0.0,60.1,49,21,47,7,6,0,0,0,0,0,2624.672,5036.09,10423.229,19192.914,31411.396,America/Los_Angeles,34.03202,-118.52633,86.0,62.02268600463867,,,0.0,0.0,,,,,0.0,0.0,0.0,49.0,0.0,0.0,0.75,44.1,41.8,251.0,498.0,66.2,3.9,0.0,1566.0,0.18,1.0,0.05,0.05,84.0,84.0,28.0,2.0
2026-09-24T08:00,deterministic,best_match,65.4,92,63.0,69.2,63.7,1014.7,1004.5,41338.584,2,65,65,0,0,0,0.0,0.0,0.0,0.0,2.1,131,4.9,0.5,0.5,1772.24,1,0.0,3.0,0.0,13517.061,672.572,24.2,0.0,0.002,0.17,81.0,18.0,63.0,119.1,205.5,137.4,30.5,106.9,202.0,348.7,40,23,47,7,6,0,0,0,0,0,2627.953,5042.651,10426.509,19192.914,31406.106,America/Los_Angeles,34.03202,-118.52633,86.0,62.02268600463867,1.0,0.0,0.39416058394160586,0.394034987094924,0.2222222222222222,0.7777777777777778,0.22197962154294032,0.7780203784570597,0.4922888888888889,0.0,0.0,47.0,0.0,33.7,1.0,46.8,44.5,258.0,497.0,59.9,4.1,7.0,1565.0,0.18,1.0,0.6,0.6,84.0,84.0,28.0,1.0
2026-09-24T09:00,deterministic,best_match,67.9,87,63.8,71.8,65.0,1014.9,1004.8,46587.924,0,16,16,0,0,0,0.0,0.0,0.0,0.0,2.6,200,2.7,1.85,1.85,3600.0,1,0.0,2.3,0.0,13681.103,1131.89,24.2,0.0,0.006,0.3,267.0,144.0,123.0,404.9,483.6,338.4,182.5,155.9,513.2,613.0,44,24,44,7,6,0,0,0,0,0,2634.515,5049.213,10433.071,19202.756,31416.69,America/Los_Angeles,34.03202,-118.52633,86.0,62.02268600463867,1.0,0.0,0.5521091811414391,0.5520391517128874,0.5393258426966292,0.4606741573033708,0.5393026004728133,0.4606973995271868,1.0,0.0,0.0,44.0,0.0,61.5,1.0,38.5,34.3,255.0,491.0,52.0,4.6,26.0,1540.0,0.18,2.0,1.9,1.9,84.0,84.0,28.0,1.0
2026-09-24T10:00,deterministic,best_match,69.8,84,64.7,73.2,66.1,1015.2,1005.1,49540.684,0,15,15,0,0,0,0.0,0.0,0.0,0.0,4.6,231,4.5,3.5,3.5,3600.0,1,0.0,2.1,0.0,13582.678,1279.528,25.7,0.0,0.011,0.4,500.0,341.0,159.0,636.8,728.1,573.4,391.0,182.3,730.3,834.9,44,29,44,7,6,0,0,0,0,0,2647.638,5062.336,10446.194,19215.878,31432.564,America/Los_Angeles,34.03202,-118.52633,86.0,62.02268600463867,1.0,0.0,0.6867188572998214,0.6867888369864654,0.682,0.318,0.6818974537844437,0.3179281478897803,1.0,0.0,0.10000000000002274,44.0,0.0,79.0,1.0,36.9,31.8,244.0,482.0,43.0,5.3,52.0,1501.0,0.17,3.0,3.9,3.9,85.0,85.0,29.0,2.0
2026-09-24T11:00,deterministic,best_match,70.8,82,65.1,75.0,66.7,1015.4,1005.3,52165.356,0,15,15,0,0,0,0.0,0.0,0.0,0.0,6.1,234,6.3,5.1,5.1,3600.0,1,0.0,2.1,0.0,13582.678,1312.336,24.8,0.0,0.015,0.46,665.0,512.0,153.0,754.8,922.4,720.5,554.7,165.8,817.8,999.3,41,27,41,6,6,0,0,0,0,0,2654.2,5068.898,10452.756,19225.722,31443.146,America/Los_Angeles,34.03202,-118.52633,86.0,62.02268600463867,1.0,0.0,0.7209453599306158,0.7210047032923046,0.7699248120300752,0.23007518796992482,0.769882026370576,0.23011797362942402,1.0,0.0,0.0,41.0,0.0,90.6,1.0,35.4,30.3,226.0,472.0,34.7,5.9,76.0,1465.0,0.17,4.0,5.95,5.95,86.0,86.0,29.0,5.0
2026-09-24T12:00,deterministic,best_match,71.1,82,65.3,75.3,67.0,1015.2,1005.1,50524.932,1,27,27,0,0,1,0.0,0.0,0.0,0.0,7.4,249,8.1,6.25,6.25,3600.0,1,0.0,1.8,0.0,13681.103,1295.932,25.2,0.0,0.016,0.47,714.0,503.0,211.0,649.4,1053.2,742.4,523.0,219.4,675.3,1095.0,39,29,39,6,6,0,0,0,0,0,2654.2,5068.898,10452.756,19229.002,31443.146,America/Los_Angeles,34.03202,-118.52633,86.0,62.02268600463867,1.0,0.0,0.6779339156855297,0.6779908675799087,0.7044817927170869,0.29551820728291317,0.7044719827586207,0.29552801724137934,1.0,0.0,0.0,39.0,0.0,89.4,1.0,33.2,28.3,194.0,461.0,27.7,6.3,96.0,1436.0,0.16,4.0,7.3,7.3,86.0,86.0,29.0,9.0
2026-09-24T13:00,deterministic,best_match,71.5,84,66.4,75.6,67.8,1014.9,1004.9,48228.348,1,27,27,0,0,1,0.0,0.0,0.0,0.0,8.8,255,9.6,6.8,6.8,3600.0,1,0.0,1.1,0.0,13812.336,1295.932,25.4,0.0,0.016,0.42,727.0,495.0,232.0,605.6,1111.5,729.5,496.7,232.8,607.7,1115.4,37,30,41,6,6,0,0,0,0,0,2650.919,5068.898,10452.756,19229.002,31443.146,America/Los_Angeles,34.03202,-118.52633,86.0,62.02268600463867,1.0,0.0,0.6540710751237067,0.6540254617177693,0.6808803301237965,0.31911966987620355,0.6808773132282385,0.3191226867717615,1.0,0.0,0.0,41.0,0.0,87.2,1.0,31.0,26.4,153.0,449.0,21.4,6.6,113.0,1409.0,0.16,3.0,7.5,7.5,86.0,86.0,29.0,15.0
2026-09-24T14:00,deterministic,best_match,71.4,85,66.6,74.6,67.9,1015.0,1005.0,46587.924,1,43,43,0,0,1,0.0,0.0,0.0,0.0,10.6,257,12.1,6.55,6.6,3600.0,1,0.0,0.8,0.0,13877.953,1230.315,26.6,0.0,0.015,0.39,704.0,504.0,200.0,626.8,1093.5,681.9,488.2,193.7,607.1,1059.1,35,31,44,6,6,0,0,0,0,0,2657.48,5075.46,10462.599,19238.846,31464.312,America/Los_Angeles,34.03202,-118.52633,86.0,62.02268600463867,0.9924242424242424,0.007575757575757569,0.6438042981252858,0.6438485506562176,0.7159090909090909,0.2840909090909091,0.7159407537762136,0.2840592462237865,1.0,0.0,0.0,44.0,0.0,86.4,1.0,28.3,23.8,124.0,441.0,16.3,6.5,123.0,1388.0,0.15,3.0,5.9,6.4,87.0,87.0,30.0,21.0
2026-09-24T15:00,deterministic,best_match,71.9,82,65.6,73.4,67.6,1013.6,1003.6,31692.914,3,70,70,0,0,1,0.0,0.0,0.0,0.0,11.2,249,12.9,5.55,5.75,3600.0,1,32.5,0.9,80.0,13968.176,1189.305,27.25,0.0,0.011,0.54,491.8,279.8,212.0,380.4,1000.2,457.2,260.1,197.1,353.7,930.0,32,30,53,8,6,0,0,0,0,0,2618.11,5041.831,10433.071,19217.52,31452.406,America/Los_Angeles,34.03202,-118.52633,86.0,62.02268600463867,0.9652173913043478,0.034782608695652195,0.4917016596680664,0.4916129032258064,0.5689304595363969,0.4310695404636031,0.5688976377952757,0.4311023622047244,1.0,0.0,-5.684341886080802e-14,53.0,0.0,72.0,1.0,26.1,21.2,115.0,438.0,11.9,5.8,124.0,1376.0,0.14,3.0,4.15,4.5,87.0,87.0,30.0,29.0
